EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FG   : daily Wind speed in 0.1 m/s
23-27 Q_FG : quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, STUTTGART/ECHTERDINGEN (STAID: 2763).
Blended and updated with sources: 115709 910738 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FG, Q_FG
115709,20090628,   16,    0
115709,20090629,   18,    0
115709,20090630,   16,    0
115709,20090701,   15,    0
115709,20090702,   14,    0
115709,20090703,   16,    0
115709,20090704,   17,    0
115709,20090705,   14,    0
115709,20090706,   26,    0
115709,20090707,   30,    0
115709,20090708,   45,    0
115709,20090709,   35,    0
115709,20090710,   36,    0
115709,20090711,   24,    0
115709,20090712,   15,    0
115709,20090713,   14,    0
115709,20090714,   21,    0
115709,20090715,   22,    0
115709,20090716,   13,    0
115709,20090717,   29,    0
115709,20090718,   45,    0
115709,20090719,   37,    0
115709,20090720,   30,    0
115709,20090721,   15,    0
115709,20090722,   23,    0
115709,20090723,   21,    0
115709,20090724,   32,    0
115709,20090725,   42,    0
115709,20090726,   10,    0
115709,20090727,   21,    0
115709,20090728,   24,    0
115709,20090729,   14,    0
115709,20090730,   39,    0
115709,20090731,   18,    0
115709,20090801,   13,    0
115709,20090802,   20,    0
115709,20090803,   22,    0
115709,20090804,   16,    0
115709,20090805,   18,    0
115709,20090806,   23,    0
115709,20090807,   17,    0
115709,20090808,   23,    0
115709,20090809,   14,    0
115709,20090810,   17,    0
115709,20090811,   26,    0
115709,20090812,   25,    0
115709,20090813,   25,    0
115709,20090814,   13,    0
115709,20090815,   13,    0
115709,20090816,   13,    0
115709,20090817,   23,    0
115709,20090818,   16,    0
115709,20090819,   13,    0
115709,20090820,   13,    0
115709,20090821,   27,    0
115709,20090822,   11,    0
115709,20090823,   30,    0
115709,20090824,   14,    0
115709,20090825,   17,    0
115709,20090826,   14,    0
115709,20090827,   18,    0
115709,20090828,   28,    0
115709,20090829,   37,    0
115709,20090830,   12,    0
115709,20090831,   15,    0
115709,20090901,   24,    0
115709,20090902,   18,    0
115709,20090903,   39,    0
115709,20090904,   31,    0
115709,20090905,   35,    0
115709,20090906,   13,    0
115709,20090907,    9,    0
115709,20090908,   14,    0
115709,20090909,   18,    0
115709,20090910,   26,    0
115709,20090911,   30,    0
115709,20090912,   35,    0
115709,20090913,   31,    0
115709,20090914,   22,    0
115709,20090915,   14,    0
115709,20090916,   32,    0
115709,20090917,   29,    0
115709,20090918,   18,    0
115709,20090919,   15,    0
115709,20090920,   11,    0
115709,20090921,   16,    0
115709,20090922,   14,    0
115709,20090923,   12,    0
115709,20090924,   17,    0
115709,20090925,   22,    0
115709,20090926,   19,    0
115709,20090927,   11,    0
115709,20090928,   13,    0
115709,20090929,   20,    0
115709,20090930,   10,    0
115709,20091001,   25,    0
115709,20091002,   23,    0
115709,20091003,   17,    0
115709,20091004,   29,    0
115709,20091005,   11,    0
115709,20091006,   18,    0
115709,20091007,   16,    0
115709,20091008,   30,    0
115709,20091009,   28,    0
115709,20091010,   19,    0
115709,20091011,   29,    0
115709,20091012,   56,    0
115709,20091013,   41,    0
115709,20091014,   28,    0
115709,20091015,   28,    0
115709,20091016,   37,    0
115709,20091017,   44,    0
115709,20091018,   23,    0
115709,20091019,   12,    0
115709,20091020,   15,    0
115709,20091021,   22,    0
115709,20091022,    8,    0
115709,20091023,    8,    0
115709,20091024,   12,    0
115709,20091025,   14,    0
115709,20091026,   21,    0
115709,20091027,   11,    0
115709,20091028,   10,    0
115709,20091029,   13,    0
115709,20091030,   23,    0
115709,20091031,   10,    0
115709,20091101,   10,    0
115709,20091102,   18,    0
115709,20091103,   22,    0
115709,20091104,   46,    0
115709,20091105,   28,    0
115709,20091106,   12,    0
115709,20091107,   12,    0
115709,20091108,   24,    0
115709,20091109,   23,    0
115709,20091110,   17,    0
115709,20091111,   12,    0
115709,20091112,   13,    0
115709,20091113,   11,    0
115709,20091114,   19,    0
115709,20091115,   14,    0
115709,20091116,   13,    0
115709,20091117,   22,    0
115709,20091118,   19,    0
115709,20091119,   10,    0
115709,20091120,    8,    0
115709,20091121,    7,    0
115709,20091122,   25,    0
115709,20091123,   61,    0
115709,20091124,   43,    0
115709,20091125,   20,    0
115709,20091126,   29,    0
115709,20091127,   33,    0
115709,20091128,   33,    0
115709,20091129,   13,    0
115709,20091130,   16,    0
115709,20091201,   25,    0
115709,20091202,   16,    0
115709,20091203,   15,    0
115709,20091204,   15,    0
115709,20091205,   15,    0
115709,20091206,   18,    0
115709,20091207,   14,    0
115709,20091208,   34,    0
115709,20091209,   12,    0
115709,20091210,   33,    0
115709,20091211,   46,    0
115709,20091212,   38,    0
115709,20091213,   39,    0
115709,20091214,   46,    0
115709,20091215,   35,    0
115709,20091216,   20,    0
115709,20091217,   12,    0
115709,20091218,   19,    0
115709,20091219,   32,    0
115709,20091220,   28,    0
115709,20091221,   10,    0
115709,20091222,   31,    0
115709,20091223,   20,    0
115709,20091224,   11,    0
115709,20091225,   43,    0
115709,20091226,   13,    0
115709,20091227,   19,    0
115709,20091228,   15,    0
115709,20091229,   11,    0
115709,20091230,   17,    0
115709,20091231,   19,    0
115709,20100101,   22,    0
115709,20100102,   32,    0
115709,20100103,   24,    0
115709,20100104,   21,    0
115709,20100105,   20,    0
115709,20100106,   11,    0
115709,20100107,   11,    0
115709,20100108,   43,    0
115709,20100109,   35,    0
115709,20100110,   15,    0
115709,20100111,   12,    0
115709,20100112,   14,    0
115709,20100113,   10,    0
115709,20100114,   17,    0
115709,20100115,   15,    0
115709,20100116,   21,    0
115709,20100117,   39,    0
115709,20100118,   15,    0
115709,20100119,   10,    0
115709,20100120,   10,    0
115709,20100121,    6,    0
115709,20100122,   14,    0
115709,20100123,   15,    0
115709,20100124,   13,    0
115709,20100125,   17,    0
115709,20100126,   38,    0
115709,20100127,   18,    0
115709,20100128,   48,    0
115709,20100129,   46,    0
115709,20100130,   39,    0
115709,20100131,   27,    0
115709,20100201,   45,    0
115709,20100202,   51,    0
115709,20100203,   53,    0
115709,20100204,   11,    0
115709,20100205,    9,    0
115709,20100206,   17,    0
115709,20100207,   21,    0
115709,20100208,   33,    0
115709,20100209,   27,    0
115709,20100210,   33,    0
115709,20100211,   39,    0
115709,20100212,   16,    0
115709,20100213,   23,    0
115709,20100214,   12,    0
115709,20100215,   11,    0
115709,20100216,   11,    0
115709,20100217,   10,    0
115709,20100218,   12,    0
115709,20100219,   20,    0
115709,20100220,   27,    0
115709,20100221,   20,    0
115709,20100222,   22,    0
115709,20100223,   32,    0
115709,20100224,   21,    0
115709,20100225,   34,    0
115709,20100226,   52,    0
115709,20100227,   26,    0
115709,20100228,   61,    0
115709,20100301,   45,    0
115709,20100302,   16,    0
115709,20100303,   32,    0
115709,20100304,   46,    0
115709,20100305,   39,    0
115709,20100306,   59,    0
115709,20100307,   50,    0
115709,20100308,   40,    0
115709,20100309,   69,    0
115709,20100310,   69,    0
115709,20100311,   27,    0
115709,20100312,   11,    0
115709,20100313,   29,    0
115709,20100314,   42,    0
115709,20100315,   45,    0
115709,20100316,   34,    0
115709,20100317,   14,    0
115709,20100318,   13,    0
115709,20100319,   22,    0
115709,20100320,   40,    0
115709,20100321,   38,    0
115709,20100322,   15,    0
115709,20100323,   13,    0
115709,20100324,   16,    0
115709,20100325,   14,    0
115709,20100326,   34,    0
115709,20100327,   41,    0
115709,20100328,   39,    0
115709,20100329,   28,    0
115709,20100330,   30,    0
115709,20100331,   47,    0
115709,20100401,   33,    0
115709,20100402,   20,    0
115709,20100403,   25,    0
115709,20100404,   40,    0
115709,20100405,   27,    0
115709,20100406,   23,    0
115709,20100407,   15,    0
115709,20100408,   24,    0
115709,20100409,   28,    0
115709,20100410,   27,    0
115709,20100411,   27,    0
115709,20100412,   28,    0
115709,20100413,   19,    0
115709,20100414,   25,    0
115709,20100415,   20,    0
115709,20100416,   25,    0
115709,20100417,   24,    0
115709,20100418,   16,    0
115709,20100419,   18,    0
115709,20100420,   38,    0
115709,20100421,   33,    0
115709,20100422,   19,    0
115709,20100423,   22,    0
115709,20100424,   18,    0
115709,20100425,   16,    0
115709,20100426,   34,    0
115709,20100427,   19,    0
115709,20100428,   14,    0
115709,20100429,   18,    0
115709,20100430,   28,    0
115709,20100501,   21,    0
115709,20100502,   13,    0
115709,20100503,   17,    0
115709,20100504,   45,    0
115709,20100505,   56,    0
115709,20100506,   32,    0
115709,20100507,   22,    0
115709,20100508,   13,    0
115709,20100509,   15,    0
115709,20100510,   13,    0
115709,20100511,   23,    0
115709,20100512,   29,    0
115709,20100513,   33,    0
115709,20100514,   21,    0
115709,20100515,   30,    0
115709,20100516,   30,    0
115709,20100517,   31,    0
115709,20100518,   41,    0
115709,20100519,   34,    0
115709,20100520,   30,    0
115709,20100521,   14,    0
115709,20100522,   18,    0
115709,20100523,   18,    0
115709,20100524,   23,    0
115709,20100525,   31,    0
115709,20100526,   22,    0
115709,20100527,   26,    0
115709,20100528,   22,    0
115709,20100529,   14,    0
115709,20100530,   46,    0
115709,20100531,   47,    0
115709,20100601,   35,    0
115709,20100602,   30,    0
115709,20100603,   24,    0
115709,20100604,   16,    0
115709,20100605,   13,    0
115709,20100606,   18,    0
115709,20100607,   26,    0
115709,20100608,   17,    0
115709,20100609,   22,    0
115709,20100610,   27,    0
115709,20100611,   22,    0
115709,20100612,   28,    0
115709,20100613,   20,    0
115709,20100614,   24,    0
115709,20100615,   32,    0
115709,20100616,   58,    0
115709,20100617,   30,    0
115709,20100618,   40,    0
115709,20100619,   28,    0
115709,20100620,   32,    0
115709,20100621,   31,    0
115709,20100622,   19,    0
115709,20100623,   18,    0
115709,20100624,   11,    0
115709,20100625,   13,    0
115709,20100626,   19,    0
115709,20100627,   16,    0
115709,20100628,   15,    0
115709,20100629,   14,    0
115709,20100630,   16,    0
115709,20100701,   13,    0
115709,20100702,   14,    0
115709,20100703,   16,    0
115709,20100704,   21,    0
115709,20100705,   31,    0
115709,20100706,   37,    0
115709,20100707,   11,    0
115709,20100708,   11,    0
115709,20100709,   15,    0
115709,20100710,   14,    0
115709,20100711,   19,    0
115709,20100712,   24,    0
115709,20100713,   17,    0
115709,20100714,   23,    0
115709,20100715,   22,    0
115709,20100716,   17,    0
115709,20100717,   26,    0
115709,20100718,   15,    0
115709,20100719,   24,    0
115709,20100720,   22,    0
115709,20100721,   18,    0
115709,20100722,   23,    0
115709,20100723,   25,    0
115709,20100724,   38,    0
115709,20100725,   29,    0
115709,20100726,   17,    0
115709,20100727,   29,    0
115709,20100728,   18,    0
115709,20100729,   22,    0
115709,20100730,   17,    0
115709,20100731,   11,    0
115709,20100801,   15,    0
115709,20100802,   15,    0
115709,20100803,   30,    0
115709,20100804,   14,    0
115709,20100805,   18,    0
115709,20100806,   31,    0
115709,20100807,   14,    0
115709,20100808,   20,    0
115709,20100809,   17,    0
115709,20100810,   12,    0
115709,20100811,   18,    0
115709,20100812,   14,    0
115709,20100813,   14,    0
115709,20100814,   28,    0
115709,20100815,   32,    0
115709,20100816,   37,    0
115709,20100817,   35,    0
115709,20100818,   23,    0
115709,20100819,   23,    0
115709,20100820,   12,    0
115709,20100821,   11,    0
115709,20100822,   16,    0
115709,20100823,   25,    0
115709,20100824,   35,    0
115709,20100825,   17,    0
115709,20100826,   23,    0
115709,20100827,   37,    0
115709,20100828,   45,    0
115709,20100829,   30,    0
115709,20100830,   49,    0
115709,20100831,   42,    0
115709,20100901,   14,    0
115709,20100902,   16,    0
115709,20100903,   17,    0
115709,20100904,   18,    0
115709,20100905,   20,    0
115709,20100906,   33,    0
115709,20100907,   17,    0
115709,20100908,   17,    0
115709,20100909,   17,    0
115709,20100910,   10,    0
115709,20100911,   11,    0
115709,20100912,   19,    0
115709,20100913,   34,    0
115709,20100914,   19,    0
115709,20100915,   34,    0
115709,20100916,   26,    0
115709,20100917,   24,    0
115709,20100918,   16,    0
115709,20100919,   12,    0
115709,20100920,   11,    0
115709,20100921,   13,    0
115709,20100922,   12,    0
115709,20100923,   12,    0
115709,20100924,   19,    0
115709,20100925,   40,    0
115709,20100926,   16,    0
115709,20100927,   16,    0
115709,20100928,   19,    0
115709,20100929,   10,    0
115709,20100930,    9,    0
115709,20101001,   15,    0
115709,20101002,   10,    0
115709,20101003,   16,    0
115709,20101004,   20,    0
115709,20101005,   14,    0
115709,20101006,   14,    0
115709,20101007,   21,    0
115709,20101008,   19,    0
115709,20101009,   18,    0
115709,20101010,   28,    0
115709,20101011,   41,    0
115709,20101012,   20,    0
115709,20101013,   18,    0
115709,20101014,   11,    0
115709,20101015,   11,    0
115709,20101016,   19,    0
115709,20101017,   38,    0
115709,20101018,   18,    0
115709,20101019,   33,    0
115709,20101020,   40,    0
115709,20101021,   20,    0
115709,20101022,   11,    0
115709,20101023,   21,    0
115709,20101024,   28,    0
115709,20101025,   30,    0
115709,20101026,   11,    0
115709,20101027,    9,    0
115709,20101028,   13,    0
115709,20101029,    9,    0
115709,20101030,   12,    0
115709,20101031,   17,    0
115709,20101101,   15,    0
115709,20101102,   15,    0
115709,20101103,   26,    0
115709,20101104,   37,    0
115709,20101105,   31,    0
115709,20101106,   36,    0
115709,20101107,   23,    0
115709,20101108,   15,    0
115709,20101109,   14,    0
115709,20101110,   26,    0
115709,20101111,   45,    0
115709,20101112,   69,    0
115709,20101113,   50,    0
115709,20101114,   15,    0
115709,20101115,   37,    0
115709,20101116,   39,    0
115709,20101117,   22,    0
115709,20101118,   14,    0
115709,20101119,   12,    0
115709,20101120,   17,    0
115709,20101121,   25,    0
115709,20101122,   26,    0
115709,20101123,   33,    0
115709,20101124,   29,    0
115709,20101125,   22,    0
115709,20101126,   23,    0
115709,20101127,    6,    0
115709,20101128,   13,    0
115709,20101129,   14,    0
115709,20101130,   25,    0
115709,20101201,   38,    0
115709,20101202,   11,    0
115709,20101203,    7,    0
115709,20101204,    8,    0
115709,20101205,   19,    0
115709,20101206,   10,    0
115709,20101207,   10,    0
115709,20101208,   20,    0
115709,20101209,   51,    0
115709,20101210,   43,    0
115709,20101211,   39,    0
115709,20101212,   41,    0
115709,20101213,   31,    0
115709,20101214,   20,    0
115709,20101215,   41,    0
115709,20101216,   32,    0
115709,20101217,   33,    0
115709,20101218,   14,    0
115709,20101219,   32,    0
115709,20101220,   31,    0
115709,20101221,    9,    0
115709,20101222,    9,    0
115709,20101223,   13,    0
115709,20101224,   39,    0
115709,20101225,   40,    0
115709,20101226,   12,    0
115709,20101227,   10,    0
115709,20101228,    8,    0
115709,20101229,    7,    0
115709,20101230,    8,    0
115709,20101231,   11,    0
115709,20110101,   14,    0
115709,20110102,   22,    0
115709,20110103,   11,    0
115709,20110104,    8,    0
115709,20110105,    8,    0
115709,20110106,   23,    0
115709,20110107,   17,    0
115709,20110108,   21,    0
115709,20110109,   25,    0
115709,20110110,   13,    0
115709,20110111,   26,    0
115709,20110112,   34,    0
115709,20110113,   57,    0
115709,20110114,   30,    0
115709,20110115,   26,    0
115709,20110116,    8,    0
115709,20110117,    9,    0
115709,20110118,   13,    0
115709,20110119,   34,    0
115709,20110120,   23,    0
115709,20110121,   42,    0
115709,20110122,   29,    0
115709,20110123,   10,    0
115709,20110124,   16,    0
115709,20110125,   35,    0
115709,20110126,   16,    0
115709,20110127,   34,    0
115709,20110128,   43,    0
115709,20110129,   23,    0
115709,20110130,   17,    0
115709,20110131,   14,    0
115709,20110201,   14,    0
115709,20110202,   17,    0
115709,20110203,   16,    0
115709,20110204,   28,    0
115709,20110205,   35,    0
115709,20110206,   13,    0
115709,20110207,   14,    0
115709,20110208,   20,    0
115709,20110209,    9,    0
115709,20110210,   13,    0
115709,20110211,   35,    0
115709,20110212,   14,    0
115709,20110213,   14,    0
115709,20110214,   16,    0
115709,20110215,   17,    0
115709,20110216,   21,    0
115709,20110217,   14,    0
115709,20110218,   13,    0
115709,20110219,   18,    0
115709,20110220,   34,    0
115709,20110221,   28,    0
115709,20110222,   28,    0
115709,20110223,   12,    0
115709,20110224,   13,    0
115709,20110225,    7,    0
115709,20110226,   16,    0
115709,20110227,   28,    0
115709,20110228,   24,    0
115709,20110301,   46,    0
115709,20110302,   65,    0
115709,20110303,   40,    0
115709,20110304,   21,    0
115709,20110305,   19,    0
115709,20110306,   31,    0
115709,20110307,   46,    0
115709,20110308,   15,    0
115709,20110309,   25,    0
115709,20110310,   33,    0
115709,20110311,   31,    0
115709,20110312,   12,    0
115709,20110313,   16,    0
115709,20110314,   17,    0
115709,20110315,   30,    0
115709,20110316,   40,    0
115709,20110317,   38,    0
115709,20110318,   40,    0
115709,20110319,   31,    0
115709,20110320,   18,    0
115709,20110321,   22,    0
115709,20110322,   20,    0
115709,20110323,   19,    0
115709,20110324,   14,    0
115709,20110325,   25,    0
115709,20110326,   21,    0
115709,20110327,   13,    0
115709,20110328,   13,    0
115709,20110329,   11,    0
115709,20110330,   17,    0
115709,20110331,   33,    0
115709,20110401,   27,    0
115709,20110402,   13,    0
115709,20110403,   22,    0
115709,20110404,   38,    0
115709,20110405,   21,    0
115709,20110406,   15,    0
115709,20110407,   35,    0
115709,20110408,   36,    0
115709,20110409,   25,    0
115709,20110410,   18,    0
115709,20110411,   16,    0
115709,20110412,   57,    0
115709,20110413,   35,    0
115709,20110414,   17,    0
115709,20110415,   27,    0
115709,20110416,   21,    0
115709,20110417,   23,    0
115709,20110418,   14,    0
115709,20110419,   14,    0
115709,20110420,   14,    0
115709,20110421,   16,    0
115709,20110422,   19,    0
115709,20110423,   17,    0
115709,20110424,   17,    0
115709,20110425,   27,    0
115709,20110426,   19,    0
115709,20110427,   22,    0
115709,20110428,   19,    0
115709,20110429,   24,    0
115709,20110430,   27,    0
115709,20110501,   18,    0
115709,20110502,   26,    0
115709,20110503,   37,    0
115709,20110504,   17,    0
115709,20110505,   19,    0
115709,20110506,   16,    0
115709,20110507,   20,    0
115709,20110508,   23,    0
115709,20110509,   28,    0
115709,20110510,   17,    0
115709,20110511,   16,    0
115709,20110512,   34,    0
115709,20110513,   17,    0
115709,20110514,   29,    0
115709,20110515,   40,    0
115709,20110516,   27,    0
115709,20110517,   21,    0
115709,20110518,   15,    0
115709,20110519,   17,    0
115709,20110520,   13,    0
115709,20110521,   17,    0
115709,20110522,   18,    0
115709,20110523,   20,    0
115709,20110524,   34,    0
115709,20110525,   20,    0
115709,20110526,   36,    0
115709,20110527,   26,    0
115709,20110528,   14,    0
115709,20110529,   18,    0
115709,20110530,   14,    0
115709,20110531,   45,    0
115709,20110601,   43,    0
115709,20110602,   41,    0
115709,20110603,   44,    0
115709,20110604,   26,    0
115709,20110605,   17,    0
115709,20110606,   18,    0
115709,20110607,   15,    0
115709,20110608,   31,    0
115709,20110609,   13,    0
115709,20110610,   14,    0
115709,20110611,   14,    0
115709,20110612,   14,    0
115709,20110613,   13,    0
115709,20110614,   12,    0
115709,20110615,   14,    0
115709,20110616,   25,    0
115709,20110617,   18,    0
115709,20110618,   37,    0
115709,20110619,   44,    0
115709,20110620,   25,    0
115709,20110621,   21,    0
115709,20110622,   20,    0
115709,20110623,   27,    0
115709,20110624,   38,    0
115709,20110625,   18,    0
115709,20110626,   22,    0
115709,20110627,   22,    0
115709,20110628,   16,    0
115709,20110629,   37,    0
115709,20110630,   42,    0
115709,20110701,   32,    0
115709,20110702,   28,    0
115709,20110703,   34,    0
115709,20110704,   17,    0
115709,20110705,   13,    0
115709,20110706,   19,    0
115709,20110707,   21,    0
115709,20110708,   19,    0
115709,20110709,   25,    0
115709,20110710,   18,    0
115709,20110711,   18,    0
115709,20110712,   26,    0
115709,20110713,   33,    0
115709,20110714,   36,    0
115709,20110715,   21,    0
115709,20110716,   16,    0
115709,20110717,   24,    0
115709,20110718,   33,    0
115709,20110719,   22,    0
115709,20110720,   29,    0
115709,20110721,   15,    0
115709,20110722,   28,    0
115709,20110723,   23,    0
115709,20110724,   28,    0
115709,20110725,   14,    0
115709,20110726,   14,    0
115709,20110727,   13,    0
115709,20110728,   17,    0
115709,20110729,   18,    0
115709,20110730,   37,    0
115709,20110731,   20,    0
115709,20110801,   13,    0
115709,20110802,   16,    0
115709,20110803,   17,    0
115709,20110804,   16,    0
115709,20110805,   17,    0
115709,20110806,   16,    0
115709,20110807,   18,    0
115709,20110808,   44,    0
115709,20110809,   40,    0
115709,20110810,   22,    0
115709,20110811,   15,    0
115709,20110812,   21,    0
115709,20110813,   18,    0
115709,20110814,   23,    0
115709,20110815,   22,    0
115709,20110816,   14,    0
115709,20110817,   11,    0
115709,20110818,   13,    0
115709,20110819,   34,    0
115709,20110820,   13,    0
115709,20110821,   15,    0
115709,20110822,   14,    0
115709,20110823,   18,    0
115709,20110824,   18,    0
115709,20110825,   16,    0
115709,20110826,   32,    0
115709,20110827,   30,    0
115709,20110828,   19,    0
115709,20110829,   24,    0
115709,20110830,   15,    0
115709,20110831,   14,    0
115709,20110901,   12,    0
115709,20110902,   12,    0
115709,20110903,   12,    0
115709,20110904,   15,    0
115709,20110905,   29,    0
115709,20110906,   21,    0
115709,20110907,   36,    0
115709,20110908,   25,    0
115709,20110909,   16,    0
115709,20110910,   10,    0
115709,20110911,   22,    0
115709,20110912,   27,    0
115709,20110913,   29,    0
115709,20110914,   30,    0
115709,20110915,   12,    0
115709,20110916,   15,    0
115709,20110917,   22,    0
115709,20110918,   23,    0
115709,20110919,   15,    0
115709,20110920,   10,    0
115709,20110921,   13,    0
115709,20110922,   11,    0
115709,20110923,   14,    0
115709,20110924,   10,    0
115709,20110925,   10,    0
115709,20110926,   10,    0
115709,20110927,   13,    0
115709,20110928,   18,    0
115709,20110929,   22,    0
115709,20110930,   14,    0
115709,20111001,   10,    0
115709,20111002,   10,    0
115709,20111003,   11,    0
115709,20111004,   17,    0
115709,20111005,   21,    0
115709,20111006,   36,    0
115709,20111007,   48,    0
115709,20111008,   51,    0
115709,20111009,   22,    0
115709,20111010,   29,    0
115709,20111011,   34,    0
115709,20111012,   36,    0
115709,20111013,   26,    0
115709,20111014,   26,    0
115709,20111015,   27,    0
115709,20111016,   11,    0
115709,20111017,   13,    0
115709,20111018,   26,    0
115709,20111019,   20,    0
115709,20111020,   17,    0
115709,20111021,   15,    0
115709,20111022,   11,    0
115709,20111023,   18,    0
115709,20111024,   19,    0
115709,20111025,   19,    0
115709,20111026,   12,    0
115709,20111027,   15,    0
115709,20111028,   10,    0
115709,20111029,    9,    0
115709,20111030,   10,    0
115709,20111031,   11,    0
115709,20111101,   12,    0
115709,20111102,   13,    0
115709,20111103,   15,    0
115709,20111104,   15,    0
115709,20111105,   10,    0
115709,20111106,   14,    0
115709,20111107,   11,    0
115709,20111108,   12,    0
115709,20111109,   11,    0
115709,20111110,   14,    0
115709,20111111,   27,    0
115709,20111112,   15,    0
115709,20111113,   11,    0
115709,20111114,   10,    0
115709,20111115,   16,    0
115709,20111116,   11,    0
115709,20111117,    9,    0
115709,20111118,    5,    0
115709,20111119,   12,    0
115709,20111120,   10,    0
115709,20111121,    8,    0
115709,20111122,    9,    0
115709,20111123,   11,    0
115709,20111124,   10,    0
115709,20111125,    9,    0
115709,20111126,   11,    0
115709,20111127,   18,    0
115709,20111128,   15,    0
115709,20111129,   11,    0
115709,20111130,    7,    0
115709,20111201,   11,    0
115709,20111202,   21,    0
115709,20111203,   41,    0
115709,20111204,   49,    0
115709,20111205,   60,    0
115709,20111206,   42,    0
115709,20111207,   69,    0
115709,20111208,   37,    0
115709,20111209,   48,    0
115709,20111210,   22,    0
115709,20111211,   11,    0
115709,20111212,   27,    0
115709,20111213,   37,    0
115709,20111214,   54,    0
115709,20111215,   39,    0
115709,20111216,   81,    0
115709,20111217,   52,    0
115709,20111218,   30,    0
115709,20111219,   20,    0
115709,20111220,   22,    0
115709,20111221,   24,    0
115709,20111222,   13,    0
115709,20111223,   16,    0
115709,20111224,   51,    0
115709,20111225,   28,    0
115709,20111226,   13,    0
115709,20111227,    9,    0
115709,20111228,   19,    0
115709,20111229,   46,    0
115709,20111230,   55,    0
115709,20111231,   24,    0
115709,20120101,   27,    0
115709,20120102,   35,    0
115709,20120103,   45,    0
115709,20120104,   62,    0
115709,20120105,   86,    0
115709,20120106,   68,    0
115709,20120107,   53,    0
115709,20120108,   44,    0
115709,20120109,   33,    0
115709,20120110,   22,    0
115709,20120111,    8,    0
115709,20120112,   26,    0
115709,20120113,   47,    0
115709,20120114,   20,    0
115709,20120115,   14,    0
115709,20120116,   19,    0
115709,20120117,    9,    0
115709,20120118,   10,    0
115709,20120119,   56,    0
115709,20120120,   53,    0
115709,20120121,   48,    0
115709,20120122,   58,    0
115709,20120123,   29,    0
115709,20120124,   25,    0
115709,20120125,   15,    0
115709,20120126,   22,    0
115709,20120127,   11,    0
115709,20120128,   16,    0
115709,20120129,   35,    0
115709,20120130,   18,    0
115709,20120131,   29,    0
115709,20120201,   46,    0
115709,20120202,   52,    0
115709,20120203,   32,    0
115709,20120204,   21,    0
115709,20120205,   20,    0
115709,20120206,   16,    0
115709,20120207,   33,    0
115709,20120208,   41,    0
115709,20120209,   22,    0
115709,20120210,   31,    0
115709,20120211,   35,    0
115709,20120212,   10,    0
115709,20120213,   12,    0
115709,20120214,   17,    0
115709,20120215,   63,    0
115709,20120216,   31,    0
115709,20120217,   31,    0
115709,20120218,   21,    0
115709,20120219,   34,    0
115709,20120220,   16,    0
115709,20120221,   10,    0
115709,20120222,   10,    0
115709,20120223,   25,    0
115709,20120224,   15,    0
115709,20120225,   27,    0
115709,20120226,   42,    0
115709,20120227,   16,    0
115709,20120228,   21,    0
115709,20120229,   13,    0
115709,20120301,   16,    0
115709,20120302,   15,    0
115709,20120303,   17,    0
115709,20120304,   17,    0
115709,20120305,   33,    0
115709,20120306,   16,    0
115709,20120307,   19,    0
115709,20120308,   48,    0
115709,20120309,   10,    0
115709,20120310,   14,    0
115709,20120311,   24,    0
115709,20120312,   23,    0
115709,20120313,   18,    0
115709,20120314,   15,    0
115709,20120315,   11,    0
115709,20120316,   12,    0
115709,20120317,   25,    0
115709,20120318,   22,    0
115709,20120319,   23,    0
115709,20120320,   16,    0
115709,20120321,   20,    0
115709,20120322,   26,    0
115709,20120323,   18,    0
115709,20120324,   17,    0
115709,20120325,   17,    0
115709,20120326,   21,    0
115709,20120327,   16,    0
115709,20120328,   19,    0
115709,20120329,   38,    0
115709,20120330,   46,    0
115709,20120331,   53,    0
115709,20120401,   21,    0
115709,20120402,   14,    0
115709,20120403,   28,    0
115709,20120404,   19,    0
115709,20120405,   25,    0
115709,20120406,   15,    0
115709,20120407,   31,    0
115709,20120408,   26,    0
115709,20120409,   27,    0
115709,20120410,   24,    0
115709,20120411,   24,    0
115709,20120412,   21,    0
115709,20120413,   16,    0
115709,20120414,   33,    0
115709,20120415,   42,    0
115709,20120416,   44,    0
115709,20120417,   19,    0
115709,20120418,   23,    0
115709,20120419,   18,    0
115709,20120420,   29,    0
115709,20120421,   30,    0
115709,20120422,   31,    0
115709,20120423,   28,    0
115709,20120424,   35,    0
115709,20120425,   28,    0
115709,20120426,   21,    0
115709,20120427,   14,    0
115709,20120428,   25,    0
115709,20120429,   30,    0
115709,20120430,   29,    0
115709,20120501,   27,    0
115709,20120502,   26,    0
115709,20120503,   17,    0
115709,20120504,   14,    0
115709,20120505,   24,    0
115709,20120506,   19,    0
