date,day_of_week,month,year,week_of_year,Getränke_sales,Coffee_sales,Cappuccino_sales,Flat White_sales,Cappuccino groß_sales,Caffé Latte_sales,Filterkaffee_sales,Caffé Latte doppelt_sales,Espresso Macchiato_sales,Espresso single_sales,Café Crème_sales,Doppio Macchiato_sales,Americano_sales,Hand Brew_sales,Americano groß_sales,Café Crème groß_sales,Doppio_sales,Extra Shot_sales,Oat Cappu klein_sales,Oat Flat_sales,Oat Cappu groß_sales,Oat Latte klein_sales,Oat Latte groß_sales,Hafer Cappuccino Groß_sales,Hafer Cappuccino_sales,Hafer Flat White_sales,Caffè Latte_sales,Caffè Latte Groß_sales,Hafer Espresso Macchiato_sales,Hafer Caffè Latte_sales,Hafer Caffè Latte Groß_sales,Decaf Caffè Latte Groß *_sales,Decaf Cappuccino *_sales,Decaf Flat White *_sales,Decaf Cappuccino Groß *_sales,Decaf Caffè Latte *_sales,Flat White auf Eis_sales,Hafer Flat White auf ice_sales,Hafer Espresso Macchiato dopio_sales,Decaf Espresso_sales,Decaf Flat White auf Ice_sales,Coldbrew_sales,Decaf doppio_sales,Decaf Espresso Macchiato *_sales,Decaf Americano_sales,Flat White auf Eis._sales,Cold Brew_sales,Decaf Espresso Macchiato dopio *_sales,Espresso Doppio Macchiato_sales,Hafer Flat White auf Eis_sales,Espresso Doppio_sales,Espresso Single_sales,Espresso Tonic_sales,Decaf Cappuccino_sales,Hafer Caffè Latte groß_sales,Decaf Caffè Latte_sales,Decaf Espresso Single_sales,Decaf Flat White auf Eis_sales,Hafer Espresso Macchiato groß_sales,Decaf Cappuccino Groß_sales,Decaf Flat White_sales,Decaf Espresso Macchiato_sales,Decaf Caffè Latte Groß_sales,Hafer Food Cappuccino_sales,Hafer Food Flat White_sales,Hafer Food Cappuccino groß_sales,Hafer Food Caffe Latte groß_sales,Hafer Food Caffe Latte_sales,Decaf Americano Groß_sales,Cappuccino HaferTetra_sales,Cappuccino HaferTetra Groß_sales,Flat White HaferTetra_sales,Caffe Latte HaferTetra_sales,Decaf Espresso Doppio_sales,Decaf Espresso Macchiato Doppio_sales,Nitro Americano_sales,Hafer Caffè Latte doppelt_sales,Hafer Espresso Macchiato doppelt_sales,Cá Phê Sūa dá_sales,Cappuccino free_sales,Filterkaffee Free_sales,Café Latte Free_sales,Flat White Free_sales,Americano Free_sales,_sales,Getränke_count,Coffee_count,Cappuccino_count,Flat White_count,Cappuccino groß_count,Caffé Latte_count,Filterkaffee_count,Caffé Latte doppelt_count,Espresso Macchiato_count,Espresso single_count,Café Crème_count,Doppio Macchiato_count,Americano_count,Hand Brew_count,Americano groß_count,Café Crème groß_count,Doppio_count,Extra Shot_count,Oat Cappu klein_count,Oat Flat_count,Oat Cappu groß_count,Oat Latte klein_count,Oat Latte groß_count,Hafer Cappuccino Groß_count,Hafer Cappuccino_count,Hafer Flat White_count,Caffè Latte_count,Caffè Latte Groß_count,Hafer Espresso Macchiato_count,Hafer Caffè Latte_count,Hafer Caffè Latte Groß_count,Decaf Caffè Latte Groß *_count,Decaf Cappuccino *_count,Decaf Flat White *_count,Decaf Cappuccino Groß *_count,Decaf Caffè Latte *_count,Flat White auf Eis_count,Hafer Flat White auf ice_count,Hafer Espresso Macchiato dopio_count,Decaf Espresso_count,Decaf Flat White auf Ice_count,Coldbrew_count,Decaf doppio_count,Decaf Espresso Macchiato *_count,Decaf Americano_count,Flat White auf Eis._count,Cold Brew_count,Decaf Espresso Macchiato dopio *_count,Espresso Doppio Macchiato_count,Hafer Flat White auf Eis_count,Espresso Doppio_count,Espresso Single_count,Espresso Tonic_count,Decaf Cappuccino_count,Hafer Caffè Latte groß_count,Decaf Caffè Latte_count,Decaf Espresso Single_count,Decaf Flat White auf Eis_count,Hafer Espresso Macchiato groß_count,Decaf Cappuccino Groß_count,Decaf Flat White_count,Decaf Espresso Macchiato_count,Decaf Caffè Latte Groß_count,Hafer Food Cappuccino_count,Hafer Food Flat White_count,Hafer Food Cappuccino groß_count,Hafer Food Caffe Latte groß_count,Hafer Food Caffe Latte_count,Decaf Americano Groß_count,Cappuccino HaferTetra_count,Cappuccino HaferTetra Groß_count,Flat White HaferTetra_count,Caffe Latte HaferTetra_count,Decaf Espresso Doppio_count,Decaf Espresso Macchiato Doppio_count,Nitro Americano_count,Hafer Caffè Latte doppelt_count,Hafer Espresso Macchiato doppelt_count,Cá Phê Sūa dá_count,Cappuccino free_count,Filterkaffee Free_count,Café Latte Free_count,Flat White Free_count,Americano Free_count,_count,precipitation,temperature_mean,temperature_max,temperature_min,sunshine_duration,cloud_cover,wind_speed,humidity,pressure,snow_depth
2022-10-17,Monday,October,2022,42,1114.5,1081.0,193.8,79.8,71.4,46.8,46.8,8.0,14.4,0.0,0.0,0.0,39.2,18.4,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,183.6,72.2,0.0,0.0,2.4,43.2,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,79.8,39.0,19.8,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476,312,57,21,17,13,18,2.0,6.0,0.0,0.0,0.0,14.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,54.0,19.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,15.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,157.0,248.0,85.0,100.0,,14.0,80.0,10236.0,0.0
2022-10-18,Tuesday,October,2022,42,1026.0,945.6000000000004,176.8,68.4,92.4,39.6,33.8,24.0,0.0,0.0,0.0,0.0,64.4,9.2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.4,132.6,83.6,0.0,0.0,0.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.6,23.4,22.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342,272,52,18,22,11,13,6.0,0.0,0.0,0.0,0.0,23.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,39.0,22.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,9.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,155.0,220.0,104.0,34.0,,17.0,84.0,10263.0,0.0
2022-10-19,Wednesday,October,2022,42,999.1,891.4999999999998,159.0,49.4,71.4,43.2,52.0,32.0,4.8,0.0,0.0,0.0,36.4,9.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.8,156.4,59.9,0.0,0.0,2.4,21.6,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,13.0,11.0,12.6,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378,256,47,13,17,12,20,8.0,2.0,0.0,0.0,0.0,13.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,46.0,16.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,130.0,162.0,90.0,0.0,,13.0,93.0,10245.0,0.0
2022-10-20,Thursday,October,2022,42,993.3,948.2000000000002,176.8,49.4,84.0,39.6,39.0,32.0,12.0,0.0,0.0,0.0,44.8,9.2,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.4,146.2,49.4,0.0,0.0,2.4,52.2,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,23.4,33.0,4.2,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389,278,52,13,20,11,15,8.0,5.0,0.0,0.0,0.0,16.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,43.0,13.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,15.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,124.0,164.0,70.0,20.0,,11.0,92.0,10175.0,0.0
2022-10-21,Friday,October,2022,42,1006.9,924.0,170.0,68.4,71.4,57.6,41.6,16.0,7.2,0.0,0.0,0.0,30.8,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,146.2,49.4,0.0,0.0,0.0,28.8,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,33.8,8.8,12.6,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379,265,50,18,17,16,16,4.0,3.0,0.0,0.0,0.0,11.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,43.0,13.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,13.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,144.0,174.0,110.0,2.0,,18.0,90.0,10128.0,0.0
2022-10-22,Saturday,October,2022,42,2310.6,2074.6000000000004,350.2,133.0,256.2,79.2,52.0,32.0,26.4,0.0,0.0,0.0,53.2,13.8,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.4,275.4,159.6,0.0,0.0,12.0,61.2,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,71.4,26.0,35.2,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833,583,103,35,61,22,20,8.0,11.0,0.0,0.0,0.0,19.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,81.0,42.0,0.0,0.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,10.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,144.0,204.0,90.0,72.0,,18.0,80.0,10163.0,0.0
2022-10-23,Sunday,October,2022,42,1966.1,1775.4000000000003,374.0,133.0,109.2,93.6,70.2,16.0,19.2,0.0,0.0,0.0,64.4,18.4,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.2,285.6,117.8,0.0,0.0,0.0,68.4,0.0,0.0,0.0,0.0,0.0,0.0,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,71.4,33.8,22.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745,511,110,35,26,26,27,4.0,8.0,0.0,0.0,0.0,23.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,84.0,31.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,13.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,146.0,205.0,71.0,50.0,,14.0,81.0,10147.0,0.0
2022-10-24,Monday,October,2022,43,822.8,748.6000000000001,139.4,41.8,67.2,57.6,26.0,16.0,12.0,0.0,0.0,0.0,39.2,36.8,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.2,119.0,57.0,0.0,0.0,2.4,7.2,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.6,18.2,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325,216,41,11,16,16,10,4.0,5.0,0.0,0.0,0.0,14.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,35.0,15.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,148.0,182.0,83.0,11.0,,22.0,80.0,10139.0,0.0
2022-10-25,Tuesday,October,2022,43,1191.8,1074.6,234.6,72.2,88.2,68.4,49.4,12.0,16.8,0.0,0.0,0.0,33.6,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,149.6,87.4,0.0,0.0,0.0,46.8,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.8,13.0,17.6,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429,310,69,19,21,19,19,3.0,7.0,0.0,0.0,0.0,12.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,44.0,23.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,127.0,185.0,79.0,94.0,,16.0,83.0,10190.0,0.0
2022-10-26,Wednesday,October,2022,43,1052.5,967.2,204.0,64.6,92.4,61.2,26.0,8.0,4.8,0.0,0.0,0.0,53.2,13.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.2,122.4,64.6,0.0,0.0,0.0,32.4,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,12.0,33.6,26.0,15.4,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387,276,60,17,22,17,10,2.0,2.0,0.0,0.0,0.0,19.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,36.0,17.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,8.0,10.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,143.0,208.0,93.0,36.0,,17.0,82.0,10194.0,0.0
2022-10-27,Thursday,October,2022,43,1154.0,1110.6,227.8,98.8,159.6,54.0,28.6,0.0,19.2,0.0,0.0,0.0,67.2,13.8,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,163.2,57.0,0.0,0.0,2.4,21.6,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,16.8,15.6,37.4,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,322,67,26,38,15,11,0.0,8.0,0.0,0.0,0.0,24.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,48.0,15.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,6.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,133.0,217.0,57.0,90.0,,9.0,84.0,10251.0,0.0
2022-10-28,Friday,October,2022,43,1192.3,1076.7999999999995,176.8,95.0,96.6,54.0,20.8,12.0,7.2,0.0,0.0,0.0,58.8,13.8,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.6,112.2,87.4,0.0,0.0,4.8,10.8,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,12.0,21.0,28.6,37.4,16.8,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460,311,52,26,23,15,8,3.0,3.0,0.0,0.0,0.0,21.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,33.0,23.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0,11.0,17.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,145.0,227.0,94.0,19.0,,9.0,86.0,10240.0,0.0
2022-10-29,Saturday,October,2022,43,1902.8,1755.0000000000002,333.2,144.4,189.0,97.2,28.6,60.0,14.4,0.0,0.0,0.0,75.6,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.2,241.4,133.0,0.0,0.0,4.8,43.2,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,84.0,31.2,28.6,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731,496,98,38,45,27,11,15.0,6.0,0.0,0.0,0.0,27.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,71.0,35.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,12.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,152.0,227.0,93.0,73.0,,9.0,84.0,10229.0,0.0
2022-10-30,Sunday,October,2022,43,1745.3,1571.0,272.0,136.8,172.2,68.4,46.8,40.0,7.2,0.0,0.0,0.0,39.2,4.6,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.2,251.6,114.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,0.0,9.0,71.4,18.2,44.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622,444,80,36,41,19,18,10.0,3.0,0.0,0.0,0.0,14.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,74.0,30.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,17.0,7.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,140.0,219.0,83.0,78.0,,8.0,86.0,10206.0,0.0
2022-10-31,Monday,October,2022,44,1429.8,1277.4,292.4,148.2,96.6,79.2,28.6,12.0,14.4,0.0,0.0,0.0,64.4,18.4,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.4,193.8,87.4,0.0,0.0,2.4,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,29.4,7.8,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558,367,86,39,23,22,11,3.0,6.0,0.0,0.0,0.0,23.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,57.0,23.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,109.0,174.0,61.0,37.0,,7.0,91.0,10199.0,0.0
2022-11-01,Tuesday,November,2022,44,1643.3,1376.2,201.6,68.0,159.6,68.4,42.0,54.6,20.8,0.0,0.0,0.0,30.0,28.8,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.8,219.6,92.0,0.0,0.0,0.0,30.4,0.0,0.0,0.0,0.0,0.0,0.0,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,30.8,36.4,24.0,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591,371,56,17,38,18,14,13.0,8.0,0.0,0.0,0.0,10.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,61.0,23.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,13.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
