date,day_of_week,month,year,week_of_year,Getränke_sales,Coffee_sales,Flat White auf Eis_sales,Hafer Flat White auf ice_sales,Decaf Flat White auf Ice_sales,Coldbrew_sales,Flat White auf Eis._sales,Cold Brew_sales,Hafer Flat White auf Eis_sales,Espresso Tonic_sales,Decaf Flat White auf Eis_sales,Nitro Americano_sales,_sales,Getränke_count,Coffee_count,Flat White auf Eis_count,Hafer Flat White auf ice_count,Decaf Flat White auf Ice_count,Coldbrew_count,Flat White auf Eis._count,Cold Brew_count,Hafer Flat White auf Eis_count,Espresso Tonic_count,Decaf Flat White auf Eis_count,Nitro Americano_count,_count,precipitation,temperature_mean,temperature_max,temperature_min,sunshine_duration,cloud_cover,wind_speed,humidity,pressure,snow_depth
2022-06-21,Tuesday,June,2022,25,805.1,220.9,63.0,0.0,0.0,3.8,8.4,15.2,71.4,23.1,0.0,36.0,0.0,278,55.0,15.0,0.0,0.0,1.0,2.0,4.0,17.0,6.0,0.0,10.0,0.0,0.0,20.0,26.9,12.7,10.9,,2.3,61.0,1012.9,
2022-06-22,Wednesday,June,2022,25,811.4,133.20000000000002,50.4,0.0,0.0,0.0,0.0,22.8,33.6,8.4,0.0,18.0,0.0,275,33.0,12.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,0.0,5.0,0.0,0.0,20.1,22.6,17.2,0.2,,1.4,82.0,1010.7,
2022-06-23,Thursday,June,2022,25,916.9,322.4,130.2,0.0,0.0,3.8,0.0,19.0,125.0,8.4,0.0,36.0,0.0,332,79.0,31.0,0.0,0.0,1.0,0.0,5.0,30.0,2.0,0.0,10.0,0.0,4.8,22.7,29.5,15.1,13.8,,2.0,67.0,1010.8,
2022-06-24,Friday,June,2022,25,1031.1,229.4,92.4,0.0,0.0,3.8,0.0,22.8,79.8,8.4,4.2,18.0,0.0,385,56.0,22.0,0.0,0.0,1.0,0.0,6.0,19.0,2.0,1.0,5.0,0.0,11.1,18.5,25.4,14.5,6.5,,2.3,80.0,1009.8,
2022-06-25,Saturday,June,2022,25,1750.6,677.0000000000001,264.6,0.0,0.0,7.6,0.0,64.6,201.6,63.0,0.0,75.6,0.0,642,166.0,63.0,0.0,0.0,2.0,0.0,17.0,48.0,15.0,0.0,21.0,0.0,0.0,19.9,25.9,13.1,14.5,,1.6,66.0,1013.1,
2022-06-26,Sunday,June,2022,25,1451.4,682.2,252.0,0.0,0.0,0.0,0.0,57.0,239.4,42.0,12.6,79.2,0.0,479,167.0,60.0,0.0,0.0,0.0,0.0,15.0,57.0,10.0,3.0,22.0,0.0,10.0,22.3,27.8,16.2,12.6,,2.4,62.0,1013.0,
2022-06-27,Monday,June,2022,26,1038.4,189.6,58.8,0.0,0.0,0.0,0.0,22.8,67.2,8.4,0.0,32.4,0.0,368,47.0,14.0,0.0,0.0,0.0,0.0,6.0,16.0,2.0,0.0,9.0,0.0,6.4,18.3,21.0,15.8,1.8,,2.9,83.0,1015.8,
2022-06-28,Tuesday,June,2022,26,1006.65,199.4,63.0,0.0,0.0,0.0,0.0,15.2,84.0,8.4,0.0,28.8,0.0,349,49.0,15.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,0.0,8.0,0.0,0.0,18.9,23.2,14.2,4.0,,2.4,74.0,1019.4,
2022-06-29,Wednesday,June,2022,26,954.3,294.25,79.8,0.0,0.0,0.0,0.0,33.25,155.4,4.2,0.0,21.6,0.0,356,72.0,19.0,0.0,0.0,0.0,0.0,9.0,37.0,1.0,0.0,6.0,0.0,0.0,20.8,27.0,13.9,9.2,,1.3,71.0,1013.4,
2022-06-30,Thursday,June,2022,26,951.7,248.6,88.2,0.0,0.0,0.0,0.0,26.6,92.4,12.6,0.0,28.8,0.0,312,61.0,21.0,0.0,0.0,0.0,0.0,7.0,22.0,3.0,0.0,8.0,0.0,31.4,21.3,29.7,14.2,10.5,,1.7,73.0,1010.9,
2022-07-01,Friday,July,2022,26,1046.9,111.4,42.0,0.0,0.0,3.8,4.2,3.8,33.6,16.8,0.0,7.2,0.0,467,27.0,10.0,0.0,0.0,1.0,1.0,1.0,8.0,4.0,0.0,2.0,0.0,4.7,14.7,19.5,12.2,3.8,,2.0,81.0,1019.6,
2022-07-02,Saturday,July,2022,26,1584.3,643.4,256.2,0.0,0.0,0.0,0.0,3.8,247.8,42.0,0.0,93.6,0.0,616,157.0,61.0,0.0,0.0,0.0,0.0,1.0,59.0,10.0,0.0,26.0,0.0,0.0,18.6,25.0,10.7,15.7,,2.1,66.0,1021.5,
2022-07-03,Sunday,July,2022,26,1146.0,567.3000000000001,184.8,0.0,0.0,0.0,0.0,45.6,224.7,54.6,0.0,57.6,0.0,400,139.0,44.0,0.0,0.0,0.0,0.0,12.0,54.0,13.0,0.0,16.0,0.0,0.0,22.3,29.9,13.2,15.4,,1.9,56.0,1017.5,
2022-07-04,Monday,July,2022,27,941.1,292.8,121.8,0.0,0.0,0.0,4.2,34.2,100.8,21.0,0.0,10.8,0.0,323,71.0,29.0,0.0,0.0,0.0,1.0,9.0,24.0,5.0,0.0,3.0,0.0,0.0,21.1,25.4,16.0,6.7,,2.3,56.0,1018.1,
2022-07-05,Tuesday,July,2022,27,1097.0,416.6,138.6,0.0,0.0,0.0,0.0,38.0,168.0,25.2,0.0,46.8,0.0,383,102.0,33.0,0.0,0.0,0.0,0.0,10.0,40.0,6.0,0.0,13.0,0.0,0.0,20.4,26.3,13.0,14.7,,2.1,52.0,1019.6,
2022-07-06,Wednesday,July,2022,27,1108.2,263.5,58.8,0.0,0.0,0.0,4.2,30.4,96.6,23.1,0.0,50.4,0.0,396,66.0,14.0,0.0,0.0,0.0,1.0,8.0,23.0,6.0,0.0,14.0,0.0,0.0,18.4,23.0,12.7,12.5,,3.3,54.0,1022.3,
2022-07-07,Thursday,July,2022,27,1154.88,146.4,42.0,0.0,0.0,11.4,16.8,0.0,42.0,12.6,0.0,21.6,0.0,433,36.0,10.0,0.0,0.0,3.0,4.0,0.0,10.0,3.0,0.0,6.0,0.0,0.2,16.9,21.1,12.3,2.7,,4.3,63.0,1022.7,
2022-07-08,Friday,July,2022,27,1231.4,349.6,88.2,0.0,0.0,3.8,8.4,15.2,163.8,37.8,0.0,32.4,0.0,429,85.0,21.0,0.0,0.0,1.0,2.0,4.0,39.0,9.0,0.0,9.0,0.0,0.0,16.8,21.8,12.3,13.8,,3.0,54.0,1028.3,
2022-07-09,Saturday,July,2022,27,1719.7,619.6,210.0,0.0,0.0,3.8,0.0,49.4,247.8,54.6,0.0,54.0,0.0,683,151.0,50.0,0.0,0.0,1.0,0.0,13.0,59.0,13.0,0.0,15.0,0.0,0.0,18.3,25.1,9.5,10.5,,2.0,60.0,1026.0,
2022-07-10,Sunday,July,2022,27,1444.9,376.0,113.4,0.0,0.0,0.0,4.2,53.2,147.0,25.2,4.2,28.8,0.0,507,92.0,27.0,0.0,0.0,0.0,1.0,14.0,35.0,6.0,1.0,8.0,0.0,0.0,16.8,20.2,12.1,9.4,,3.7,61.0,1023.3,
2022-07-11,Monday,July,2022,28,919.1,161.79999999999998,42.0,0.0,0.0,0.0,12.6,19.0,54.6,8.4,0.0,25.2,0.0,344,40.0,10.0,0.0,0.0,0.0,3.0,5.0,13.0,2.0,0.0,7.0,0.0,0.0,17.9,23.6,12.8,6.6,,1.6,65.0,1022.7,
2022-07-12,Tuesday,July,2022,28,910.1,315.2,121.8,0.0,0.0,0.0,0.0,38.0,117.6,12.6,0.0,25.2,0.0,338,78.0,30.0,0.0,0.0,0.0,0.0,10.0,28.0,3.0,0.0,7.0,0.0,0.0,19.4,25.9,12.0,14.4,,1.6,61.0,1023.6,
2022-07-13,Wednesday,July,2022,28,853.2,289.6,105.0,0.0,0.0,0.0,0.0,30.4,92.4,29.4,0.0,32.4,0.0,314,71.0,25.0,0.0,0.0,0.0,0.0,8.0,22.0,7.0,0.0,9.0,0.0,0.0,21.8,30.1,12.3,8.4,,1.3,52.0,1021.9,
2022-07-14,Thursday,July,2022,28,981.6,405.8,176.4,0.0,0.0,7.6,0.0,41.8,100.8,21.0,4.2,54.0,0.0,358,100.0,42.0,0.0,0.0,2.0,0.0,11.0,24.0,5.0,1.0,15.0,0.0,0.0,24.2,33.6,14.6,11.2,,3.5,48.0,1016.4,
2022-07-15,Friday,July,2022,28,943.47,243.8,50.4,0.0,0.0,11.4,0.0,49.4,67.2,29.4,0.0,36.0,0.0,346,61.0,12.0,0.0,0.0,3.0,0.0,13.0,16.0,7.0,0.0,10.0,0.0,0.0,20.0,25.5,13.5,14.7,,2.8,46.0,1019.2,
2022-07-16,Saturday,July,2022,28,1736.8,660.6000000000001,226.8,0.0,0.0,11.4,0.0,11.4,243.6,33.6,4.2,129.6,0.0,687,163.0,54.0,0.0,0.0,3.0,0.0,3.0,58.0,8.0,1.0,36.0,0.0,0.0,19.3,25.5,10.5,15.1,,2.4,47.0,1021.5,
2022-07-17,Sunday,July,2022,28,1542.8,711.3999999999999,193.2,0.0,0.0,30.4,0.0,22.8,252.0,113.4,16.8,82.8,0.0,558,174.0,46.0,0.0,0.0,8.0,0.0,6.0,60.0,27.0,4.0,23.0,0.0,0.0,20.9,28.0,11.1,15.1,,1.7,45.0,1024.1,
2022-07-18,Monday,July,2022,29,701.2,279.20000000000005,100.8,0.0,0.0,0.0,0.0,26.6,117.6,12.6,0.0,21.6,0.0,239,68.0,24.0,0.0,0.0,0.0,0.0,7.0,28.0,3.0,0.0,6.0,0.0,0.0,23.0,31.7,12.4,15.0,,1.2,43.0,1022.4,
2022-07-19,Tuesday,July,2022,29,754.9,363.4,113.4,0.0,0.0,0.0,0.0,19.0,159.6,37.8,8.4,25.2,0.0,263,88.0,27.0,0.0,0.0,0.0,0.0,5.0,38.0,9.0,2.0,7.0,0.0,0.0,25.5,34.8,14.1,15.0,,2.4,40.0,1017.8,
2022-07-20,Wednesday,July,2022,29,829.92,360.4,130.2,0.0,0.0,15.2,0.0,26.6,138.6,21.0,0.0,28.8,0.0,292,88.0,31.0,0.0,0.0,4.0,0.0,7.0,33.0,5.0,0.0,8.0,0.0,10.4,24.6,35.1,16.0,9.6,,2.5,57.0,1015.4,
2022-07-21,Thursday,July,2022,29,1071.7,367.2000000000001,79.8,0.0,0.0,3.8,109.2,41.8,75.6,21.0,0.0,36.0,0.0,339,90.0,19.0,0.0,0.0,1.0,26.0,11.0,18.0,5.0,0.0,10.0,0.0,0.0,22.4,27.7,17.4,10.1,,2.0,63.0,1019.5,
2022-07-22,Friday,July,2022,29,1022.7,488.0,155.4,0.0,0.0,19.0,0.0,41.8,218.4,16.8,4.2,32.4,0.0,343,119.0,37.0,0.0,0.0,5.0,0.0,11.0,52.0,4.0,1.0,9.0,0.0,0.0,23.8,31.3,15.2,13.8,,1.7,58.0,1017.1,
2022-07-23,Saturday,July,2022,29,1618.3,701.75,246.75,0.0,0.0,7.6,0.0,87.4,252.0,50.4,0.0,57.6,0.0,566,172.0,59.0,0.0,0.0,2.0,0.0,23.0,60.0,12.0,0.0,16.0,0.0,0.0,24.0,28.5,19.2,7.2,,2.5,55.0,1016.5,
2022-07-24,Sunday,July,2022,29,1320.8,704.5999999999999,222.6,0.0,0.0,7.6,4.2,98.8,243.6,63.0,0.0,64.8,0.0,419,173.0,53.0,0.0,0.0,2.0,1.0,26.0,58.0,15.0,0.0,18.0,0.0,0.0,24.1,31.0,16.2,14.2,,1.2,58.0,1017.4,
2022-07-25,Monday,July,2022,30,990.6687,930.3,189.0,0.0,0.0,15.2,84.0,76.0,340.2,102.9,4.2,118.8,0.0,723,229.0,45.0,0.0,0.0,4.0,20.0,20.0,81.0,25.0,1.0,33.0,0.0,0.2,26.2,35.7,16.8,11.7,,3.3,51.0,1010.8,
2022-07-27,Wednesday,July,2022,30,1276.2,471.4,130.2,0.0,0.0,3.8,0.0,26.6,252.0,33.6,0.0,25.2,0.0,466,114.0,31.0,0.0,0.0,1.0,0.0,7.0,60.0,8.0,0.0,7.0,0.0,0.0,20.2,24.7,14.7,6.6,,2.8,54.0,1015.5,
2022-07-28,Thursday,July,2022,30,1092.0,406.8,75.6,0.0,0.0,0.0,42.0,11.4,184.8,46.2,0.0,46.8,0.0,394,99.0,18.0,0.0,0.0,0.0,10.0,3.0,44.0,11.0,0.0,13.0,0.0,2.0,21.9,28.9,15.0,12.2,,3.0,54.0,1013.7,
2022-07-29,Friday,July,2022,30,1392.2,405.80000000000007,142.8,0.0,0.0,49.4,0.0,22.8,142.8,8.4,0.0,39.6,0.0,501,100.0,34.0,0.0,0.0,13.0,0.0,6.0,34.0,2.0,0.0,11.0,0.0,6.0,20.1,26.8,16.2,6.1,,1.5,75.0,1014.6,
2022-07-30,Saturday,July,2022,30,1751.9,609.4,226.8,0.0,0.0,41.8,0.0,34.2,210.0,46.2,0.0,50.4,0.0,629,149.0,54.0,0.0,0.0,11.0,0.0,9.0,50.0,11.0,0.0,14.0,0.0,0.0,21.4,27.5,14.3,9.9,,3.2,53.0,1017.0,
2022-07-31,Sunday,July,2022,30,1485.2,509.2000000000001,147.0,0.0,0.0,22.8,16.8,53.2,197.4,25.2,0.0,46.8,0.0,519,125.0,35.0,0.0,0.0,6.0,4.0,14.0,47.0,6.0,0.0,13.0,0.0,0.0,22.4,30.3,13.3,7.0,,2.0,54.0,1017.1,
2022-08-01,Monday,August,2022,31,1142.5,379.4,75.6,0.0,0.0,7.6,12.6,41.8,176.4,29.4,0.0,36.0,0.0,506,93.0,18.0,0.0,0.0,2.0,3.0,11.0,42.0,7.0,0.0,10.0,0.0,13.2,21.6,27.2,16.4,6.6,,2.9,63.0,1016.4,
2022-08-02,Tuesday,August,2022,31,1118.2,441.6,151.2,0.0,0.0,0.0,0.0,34.2,193.2,37.8,0.0,25.2,0.0,390,107.0,36.0,0.0,0.0,0.0,0.0,9.0,46.0,9.0,0.0,7.0,0.0,0.0,21.7,27.7,15.1,12.6,,1.2,68.0,1017.5,
2022-08-03,Wednesday,August,2022,31,911.1,474.6000000000001,109.2,0.0,0.0,0.0,0.0,45.6,239.4,33.6,0.0,46.8,0.0,314,116.0,26.0,0.0,0.0,0.0,0.0,12.0,57.0,8.0,0.0,13.0,0.0,0.0,24.3,31.7,15.5,14.5,,1.2,59.0,1015.1,
2022-08-04,Thursday,August,2022,31,809.8,402.2000000000001,142.8,0.0,0.0,3.8,8.4,22.8,159.6,12.6,12.6,39.6,0.0,345,98.0,34.0,0.0,0.0,1.0,2.0,6.0,38.0,3.0,3.0,11.0,0.0,0.0,26.8,35.4,17.2,13.8,,1.3,51.0,1012.5,
2022-08-05,Friday,August,2022,31,1111.6,526.5,147.0,0.0,0.0,15.2,4.2,40.9,197.4,42.0,4.2,75.6,0.0,387,130.0,35.0,0.0,0.0,4.0,1.0,11.0,47.0,10.0,1.0,21.0,0.0,0.4,24.9,31.7,19.1,11.1,,3.9,55.0,1014.2,
2022-08-06,Saturday,August,2022,31,1706.7,385.4,134.4,0.0,0.0,3.8,0.0,57.0,126.0,21.0,0.0,43.2,0.0,655,95.0,32.0,0.0,0.0,1.0,0.0,15.0,30.0,5.0,0.0,12.0,0.0,0.0,19.7,24.0,14.7,8.2,,3.1,52.0,1022.5,
2022-08-07,Sunday,August,2022,31,1315.5,495.1,117.6,0.0,0.0,38.0,100.8,49.4,142.8,35.7,0.0,10.8,0.0,468,121.0,28.0,0.0,0.0,10.0,24.0,13.0,34.0,9.0,0.0,3.0,0.0,0.0,20.1,26.5,12.1,14.3,,2.7,45.0,1020.6,
2022-08-08,Monday,August,2022,32,1015.8,313.4,100.8,0.0,0.0,3.8,0.0,34.2,121.8,8.4,8.4,36.0,0.0,360,77.0,24.0,0.0,0.0,1.0,0.0,9.0,29.0,2.0,2.0,10.0,0.0,0.0,20.8,28.6,11.5,14.2,,1.9,46.0,1020.7,
2022-08-09,Tuesday,August,2022,32,1138.0,498.8,180.6,0.0,0.0,30.4,0.0,19.0,226.8,16.8,0.0,25.2,0.0,375,121.0,43.0,0.0,0.0,8.0,0.0,5.0,54.0,4.0,0.0,7.0,0.0,0.0,21.6,29.3,12.0,14.2,,2.7,45.0,1022.3,
2022-08-10,Wednesday,August,2022,32,1078.5,398.6,163.8,0.0,0.0,0.0,0.0,49.4,134.4,29.4,0.0,21.6,0.0,414,97.0,39.0,0.0,0.0,0.0,0.0,13.0,32.0,7.0,0.0,6.0,0.0,0.0,21.7,28.5,14.8,14.2,,3.2,43.0,1021.9,
2022-08-11,Thursday,August,2022,32,969.4242,737.2,243.6,0.0,0.0,19.0,0.0,45.6,298.2,58.8,0.0,72.0,0.0,685,180.0,58.0,0.0,0.0,5.0,0.0,12.0,71.0,14.0,0.0,20.0,0.0,0.0,21.8,29.1,12.3,13.8,,2.5,42.0,1019.3,
2022-08-13,Saturday,August,2022,32,1694.57,707.4000000000001,193.2,0.0,0.0,49.4,0.0,53.2,306.6,54.6,0.0,50.4,0.0,573,173.0,46.0,0.0,0.0,13.0,0.0,14.0,73.0,13.0,0.0,14.0,0.0,0.0,21.0,28.4,11.6,13.2,,2.1,47.0,1014.8,
2022-08-14,Sunday,August,2022,32,1298.6,565.6,184.8,0.0,0.0,22.8,8.4,41.8,210.0,29.4,0.0,68.4,0.0,422,139.0,44.0,0.0,0.0,6.0,2.0,11.0,50.0,7.0,0.0,19.0,0.0,0.0,22.9,31.1,12.4,11.9,,1.9,43.0,1008.8,
2022-08-15,Monday,August,2022,33,1059.8,363.4,121.8,0.0,0.0,0.0,0.0,53.2,134.4,25.2,0.0,28.8,0.0,348,89.0,29.0,0.0,0.0,0.0,0.0,14.0,32.0,6.0,0.0,8.0,0.0,,21.3,27.5,16.0,7.4,,2.6,58.0,1006.4,
2022-08-16,Tuesday,August,2022,33,958.5,355.40000000000003,105.0,0.0,0.0,0.0,0.0,26.6,168.0,37.8,0.0,18.0,0.0,308,86.0,25.0,0.0,0.0,0.0,0.0,7.0,40.0,9.0,0.0,5.0,0.0,0.0,21.3,28.5,13.4,9.8,,1.5,60.0,1009.5,
2022-08-17,Wednesday,August,2022,33,1129.2,363.0,96.6,0.0,0.0,0.0,0.0,34.2,168.0,46.2,0.0,18.0,0.0,416,88.0,23.0,0.0,0.0,0.0,0.0,9.0,40.0,11.0,0.0,5.0,0.0,0.8,22.0,28.2,15.1,5.6,,1.6,57.0,1010.6,
2022-08-18,Thursday,August,2022,33,987.7,235.2,84.0,0.0,0.0,0.0,0.0,11.4,100.8,21.0,0.0,18.0,0.0,341,57.0,20.0,0.0,0.0,0.0,0.0,3.0,24.0,5.0,0.0,5.0,0.0,0.1,21.1,26.4,16.9,5.6,,2.7,70.0,1011.5,
2022-08-19,Friday,August,2022,33,1013.3,88.6,12.6,0.0,0.0,0.0,4.2,30.4,21.0,16.8,0.0,3.6,0.0,340,22.0,3.0,0.0,0.0,0.0,1.0,8.0,5.0,4.0,0.0,1.0,0.0,2.8,19.2,21.2,17.9,0.2,,2.5,82.0,1012.6,
2022-08-20,Saturday,August,2022,33,1583.3,219.0,58.8,0.0,0.0,0.0,0.0,22.8,71.4,33.6,0.0,32.4,0.0,536,54.0,14.0,0.0,0.0,0.0,0.0,6.0,17.0,8.0,0.0,9.0,0.0,8.1,19.4,22.9,13.7,4.4,,2.2,74.0,1016.2,
2022-08-21,Sunday,August,2022,33,1429.6,474.2000000000001,168.0,0.0,0.0,3.8,0.0,68.4,147.0,29.4,0.0,57.6,0.0,514,117.0,40.0,0.0,0.0,1.0,0.0,18.0,35.0,7.0,0.0,16.0,0.0,0.0,18.9,26.2,11.1,12.8,,1.2,61.0,1016.2,
2022-08-22,Monday,August,2022,34,927.8,281.79999999999995,96.6,0.0,0.0,41.8,8.4,11.4,96.6,12.6,0.0,14.4,0.0,330,69.0,23.0,0.0,0.0,11.0,2.0,3.0,23.0,3.0,0.0,4.0,0.0,0.0,19.3,27.3,10.6,12.2,,1.5,61.0,1014.3,
2022-08-23,Tuesday,August,2022,34,929.9,340.0,109.2,0.0,0.0,0.0,0.0,30.4,134.4,33.6,0.0,32.4,0.0,346,83.0,26.0,0.0,0.0,0.0,0.0,8.0,32.0,8.0,0.0,9.0,0.0,0.0,20.6,28.3,11.8,13.2,,1.2,56.0,1016.1,
2022-08-24,Wednesday,August,2022,34,1001.5,310.6,84.0,0.0,0.0,3.8,0.0,38.0,113.4,21.0,0.0,50.4,0.0,372,77.0,20.0,0.0,0.0,1.0,0.0,10.0,27.0,5.0,0.0,14.0,0.0,0.0,21.0,29.5,12.7,13.0,,2.1,60.0,1017.6,
2022-08-25,Thursday,August,2022,34,867.6,296.40000000000003,117.6,0.0,0.0,22.8,0.0,11.4,79.8,21.0,4.2,39.6,0.0,287,73.0,28.0,0.0,0.0,6.0,0.0,3.0,19.0,5.0,1.0,11.0,0.0,0.0,22.2,29.4,14.3,12.6,,1.7,63.0,1014.9,
2022-08-26,Friday,August,2022,34,821.5,311.6,75.6,0.0,0.0,3.8,0.0,22.8,147.0,29.4,4.2,28.8,0.0,267,76.0,18.0,0.0,0.0,1.0,0.0,6.0,35.0,7.0,1.0,8.0,0.0,19.6,20.3,30.0,14.8,6.9,,2.1,74.0,1012.4,
2022-08-27,Saturday,August,2022,34,1308.4,91.6,12.6,0.0,0.0,7.6,0.0,11.4,21.0,21.0,0.0,18.0,0.0,433,23.0,3.0,0.0,0.0,2.0,0.0,3.0,5.0,5.0,0.0,5.0,0.0,1.8,18.6,20.5,16.0,0.2,,1.7,89.0,1014.0,
2022-08-28,Sunday,August,2022,34,1569.1,433.4,163.8,0.0,0.0,0.0,12.6,15.2,155.4,50.4,0.0,36.0,0.0,545,105.0,39.0,0.0,0.0,0.0,3.0,4.0,37.0,12.0,0.0,10.0,0.0,0.0,19.8,24.6,15.5,5.8,,1.8,77.0,1015.9,
2022-08-29,Monday,August,2022,35,1074.9,369.6,58.8,0.0,0.0,0.0,113.4,45.6,117.6,12.6,0.0,21.6,0.0,391,90.0,14.0,0.0,0.0,0.0,27.0,12.0,28.0,3.0,0.0,6.0,0.0,0.0,20.3,26.8,12.9,12.6,,1.5,67.0,1018.0,
2022-08-30,Tuesday,August,2022,35,1010.6,351.0,113.4,0.0,0.0,0.0,0.0,45.6,159.6,25.2,0.0,7.2,0.0,377,85.0,27.0,0.0,0.0,0.0,0.0,12.0,38.0,6.0,0.0,2.0,0.0,11.7,21.2,27.8,14.0,10.2,,2.0,62.0,1017.4,
2022-08-31,Wednesday,August,2022,35,935.4,117.0,12.6,0.0,0.0,3.8,0.0,19.0,50.4,16.8,0.0,14.4,0.0,313,29.0,3.0,0.0,0.0,1.0,0.0,5.0,12.0,4.0,0.0,4.0,0.0,3.7,16.9,21.2,12.6,1.6,,1.8,84.0,1018.5,
2022-09-01,Thursday,September,2022,35,1038.9,201.8,88.2,0.0,0.0,7.6,0.0,7.6,71.4,12.6,0.0,14.4,0.0,359,49.0,21.0,0.0,0.0,2.0,0.0,2.0,17.0,3.0,0.0,4.0,0.0,0.0,16.5,22.3,11.3,6.0,,2.3,78.0,1018.3,
2022-09-02,Friday,September,2022,35,1128.0,289.4,92.4,0.0,0.0,15.2,0.0,22.8,100.8,29.4,0.0,28.8,0.0,373,71.0,22.0,0.0,0.0,4.0,0.0,6.0,24.0,7.0,0.0,8.0,0.0,0.0,17.1,23.2,10.8,11.7,,2.6,63.0,1015.2,
2022-09-03,Saturday,September,2022,35,1515.6,168.6,50.4,0.0,0.0,11.4,0.0,34.2,42.0,12.6,0.0,18.0,0.0,531,42.0,12.0,0.0,0.0,3.0,0.0,9.0,10.0,3.0,0.0,5.0,0.0,2.8,17.1,21.9,13.7,3.7,,1.2,78.0,1012.9,
2022-09-04,Sunday,September,2022,35,1473.1,465.8,134.4,0.0,0.0,3.8,0.0,68.4,193.2,33.6,0.0,32.4,0.0,507,114.0,32.0,0.0,0.0,1.0,0.0,18.0,46.0,8.0,0.0,9.0,0.0,0.0,18.7,25.5,11.3,11.7,,1.1,74.0,1018.5,
2022-09-05,Monday,September,2022,36,917.7,214.2,12.6,0.0,0.0,3.8,25.2,7.6,126.0,21.0,0.0,18.0,0.0,330,52.0,3.0,0.0,0.0,1.0,6.0,2.0,30.0,5.0,0.0,5.0,0.0,0.3,19.8,28.1,11.7,10.4,,1.1,69.0,1019.8,
2022-09-06,Tuesday,September,2022,36,1129.3,263.0,79.8,0.0,0.0,38.0,0.0,0.0,113.4,21.0,0.0,10.8,0.0,378,64.0,19.0,0.0,0.0,10.0,0.0,0.0,27.0,5.0,0.0,3.0,0.0,0.0,20.7,27.1,14.5,8.1,,1.5,72.0,1016.7,
2022-09-07,Wednesday,September,2022,36,1074.6,244.6,88.2,0.0,0.0,7.6,4.2,22.8,92.4,4.2,0.0,25.2,0.0,382,60.0,21.0,0.0,0.0,2.0,1.0,6.0,22.0,1.0,0.0,7.0,0.0,3.5,21.7,27.3,16.7,8.2,,2.1,67.0,1013.4,
2022-09-08,Thursday,September,2022,36,1038.3,148.39999999999998,42.0,0.0,0.0,0.0,50.4,15.2,29.4,4.2,0.0,7.2,0.0,382,36.0,10.0,0.0,0.0,0.0,12.0,4.0,7.0,1.0,0.0,2.0,0.0,0.4,17.7,22.4,11.8,5.4,,2.8,74.0,1011.4,
2022-09-09,Friday,September,2022,36,901.17,160.20000000000002,42.0,0.0,0.0,0.0,0.0,11.4,84.0,8.4,0.0,14.4,0.0,320,39.0,10.0,0.0,0.0,0.0,0.0,3.0,20.0,2.0,0.0,4.0,0.0,4.9,16.3,22.1,11.2,5.8,,2.7,69.0,1013.7,
2022-09-10,Saturday,September,2022,36,1729.1,144.6,21.0,0.0,0.0,0.0,0.0,34.2,50.4,21.0,0.0,18.0,0.0,650,36.0,5.0,0.0,0.0,0.0,0.0,9.0,12.0,5.0,0.0,5.0,0.0,0.4,15.4,20.1,13.2,2.5,,3.5,78.0,1015.4,
2022-09-11,Sunday,September,2022,36,1225.3,99.2,42.0,0.0,0.0,0.0,0.0,3.8,42.0,4.2,0.0,7.2,0.0,429,24.0,10.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,2.0,0.0,0.0,16.0,20.6,10.6,3.8,,2.2,78.0,1018.2,
2022-09-12,Monday,September,2022,37,1032.7,217.1,79.8,0.0,0.0,14.3,0.0,22.8,84.0,12.6,0.0,3.6,0.0,366,53.0,19.0,0.0,0.0,4.0,0.0,6.0,20.0,3.0,0.0,1.0,0.0,0.0,16.1,24.1,8.2,12.2,,1.0,72.0,1016.3,
2022-09-13,Tuesday,September,2022,37,1049.0,324.99999999999994,113.4,0.0,0.0,11.4,0.0,30.4,130.2,25.2,0.0,14.4,0.0,378,79.0,27.0,0.0,0.0,3.0,0.0,8.0,31.0,6.0,0.0,4.0,0.0,12.4,18.9,28.4,10.2,8.2,,1.2,65.0,1011.2,
2022-09-14,Wednesday,September,2022,37,803.6,106.0,54.6,0.0,0.0,0.0,0.0,19.0,21.0,4.2,0.0,7.2,0.0,285,26.0,13.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,2.0,0.0,1.4,19.6,25.8,16.9,4.1,,3.0,82.0,1005.4,
2022-09-15,Thursday,September,2022,37,981.9,48.6,4.2,0.0,0.0,7.6,0.0,3.8,21.0,8.4,0.0,3.6,0.0,329,12.0,1.0,0.0,0.0,2.0,0.0,1.0,5.0,2.0,0.0,1.0,0.0,9.1,15.9,18.6,10.8,2.1,,3.1,85.0,1007.3,
2022-09-16,Friday,September,2022,37,964.4,45.400000000000006,4.2,0.0,0.0,0.0,0.0,7.6,29.4,4.2,0.0,0.0,0.0,377,11.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,3.5,12.4,15.9,9.0,1.7,,2.5,80.0,1011.2,
