date,day_of_week,month,year,week_of_year,Getränke_sales,Getränke_count,Speisen_sales,Speisen_count,Sonstiges_sales,Sonstiges_count,Milchmischgetränke_sales,Milchmischgetränke_count,Hafer_sales,Hafer_count,Röstkaffee_sales,Röstkaffee_count,Kaffee_sales,Kaffee_count,Non Kaffee_sales,Non Kaffee_count,Equipment__sales,Equipment__count,Summer_sales,Summer_count,Decaf_sales,Decaf_count
2022-09-12,Monday,September,2022,37,1032.70,366,355.00,108,309.00,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-13,Tuesday,September,2022,37,1049.00,378,312.50,88,376.20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-14,Wednesday,September,2022,37,803.60,285,276.20,78,259.70,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-15,Thursday,September,2022,37,981.90,329,301.60,88,417.33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-16,Friday,September,2022,37,964.40,377,324.90,95,523.10,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-17,Saturday,September,2022,37,1766.80,732,504.20,143,470.40,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-18,Sunday,September,2022,37,1648.90,626,561.80,168,177.00,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-19,Monday,September,2022,38,853.50,321,282.80,83,381.40,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-20,Tuesday,September,2022,38,898.86,373,259.20,75,380.94,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-21,Wednesday,September,2022,38,1176.40,425,314.50,88,355.40,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-22,Thursday,September,2022,38,1378.00,509,358.80,104,287.90,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-23,Friday,September,2022,38,1171.80,401,358.00,102,471.80,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-24,Saturday,September,2022,38,1277.70,488,436.20,121,659.00,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-25,Sunday,September,2022,38,1411.20,564,437.22,124,310.28,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-26,Monday,September,2022,39,882.00,338,325.00,89,175.40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-27,Tuesday,September,2022,39,817.10,327,265.40,74,300.50,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-28,Wednesday,September,2022,39,847.20,373,259.40,74,442.50,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-29,Thursday,September,2022,39,954.00,378,291.70,85,270.00,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-30,Friday,September,2022,39,1192.20,433,348.80,100,378.20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-01,Saturday,October,2022,39,1559.70,596,504.00,143,470.50,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-02,Sunday,October,2022,39,1213.10,434,496.60,144,335.50,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-03,Monday,October,2022,40,1524.60,735,496.00,145,204.70,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-04,Tuesday,October,2022,40,917.60,306,255.40,73,311.20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-05,Wednesday,October,2022,40,970.50,359,295.60,85,442.50,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-06,Thursday,October,2022,40,881.90,351,255.00,74,571.35,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-07,Friday,October,2022,40,1245.60,432,419.00,122,389.50,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-08,Saturday,October,2022,40,1888.20,721,609.80,173,544.50,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-09,Sunday,October,2022,40,1482.90,542,558.20,156,241.40,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-10,Monday,October,2022,41,1029.70,378,377.80,107,282.70,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-11,Tuesday,October,2022,41,870.70,302,267.60,76,339.70,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-12,Wednesday,October,2022,41,1005.40,433,327.60,93,309.75,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-13,Thursday,October,2022,41,981.80,384,281.60,79,267.50,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-14,Friday,October,2022,41,1140.80,448,374.12,104,258.78,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-15,Saturday,October,2022,41,1590.00,663,524.20,142,939.90,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-16,Sunday,October,2022,41,1625.70,621,529.40,142,266.50,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-17,Monday,October,2022,42,1114.50,476,326.80,92,307.70,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-18,Tuesday,October,2022,42,1026.00,342,283.60,79,309.40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-19,Wednesday,October,2022,42,999.10,378,292.00,75,221.00,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-20,Thursday,October,2022,42,993.30,389,362.00,101,403.00,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-21,Friday,October,2022,42,1006.90,379,334.70,89,538.90,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-22,Saturday,October,2022,42,2310.60,833,618.20,175,689.20,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-23,Sunday,October,2022,42,1966.10,745,554.40,157,193.30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-24,Monday,October,2022,43,822.80,325,273.60,78,338.00,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-25,Tuesday,October,2022,43,1191.80,429,347.10,100,560.00,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-26,Wednesday,October,2022,43,1052.50,387,288.60,79,260.50,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-27,Thursday,October,2022,43,1154.00,441,399.30,119,422.50,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-28,Friday,October,2022,43,1192.30,460,389.80,106,584.00,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-29,Saturday,October,2022,43,1902.80,731,677.40,186,808.55,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-30,Sunday,October,2022,43,1745.30,622,639.90,176,340.20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-31,Monday,October,2022,44,1429.80,558,501.60,144,664.90,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-01,Tuesday,November,2022,44,1643.30,591,580.60,163,282.20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-02,Wednesday,November,2022,44,1053.80,373,330.60,92,380.10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-03,Thursday,November,2022,44,1086.60,446,319.60,95,365.50,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-04,Friday,November,2022,44,1162.80,412,357.60,100,387.50,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-05,Saturday,November,2022,44,1740.80,621,593.30,163,930.50,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-06,Sunday,November,2022,44,1424.70,559,482.00,132,217.06,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-07,Monday,November,2022,45,1035.10,342,272.20,78,255.00,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08,Tuesday,November,2022,45,894.30,336,284.00,81,286.60,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09,Wednesday,November,2022,45,796.70,264,202.40,58,274.50,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-10,Thursday,November,2022,45,914.10,342,270.50,80,465.00,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-11,Friday,November,2022,45,1141.00,362,412.60,119,450.60,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-12,Saturday,November,2022,45,1906.20,663,683.20,193,1107.80,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-13,Sunday,November,2022,45,1768.60,627,589.50,171,307.06,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-14,Monday,November,2022,46,764.40,248,284.60,80,330.90,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-15,Tuesday,November,2022,46,796.50,287,284.20,83,255.20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-16,Wednesday,November,2022,46,905.90,337,280.00,80,317.40,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-17,Thursday,November,2022,46,902.50,351,282.50,86,378.18,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-18,Friday,November,2022,46,911.20,371,347.70,100,863.50,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-19,Saturday,November,2022,46,1794.40,582,585.20,161,664.90,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-20,Sunday,November,2022,46,1340.70,517,557.90,160,285.50,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-21,Monday,November,2022,47,787.90,329,289.20,79,293.40,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-22,Tuesday,November,2022,47,783.20,332,262.40,78,497.45,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-23,Wednesday,November,2022,47,953.10,830,369.40,109,416.30,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-24,Thursday,November,2022,47,965.90,324,261.00,78,470.30,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-25,Friday,November,2022,47,914.50,306,407.70,115,399.60,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-26,Saturday,November,2022,47,1826.40,691,548.00,164,762.40,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-27,Sunday,November,2022,47,1193.30,431,457.60,134,211.70,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-28,Monday,November,2022,48,796.20,281,163.90,49,347.00,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-29,Tuesday,November,2022,48,661.50,221,189.40,55,433.50,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-30,Wednesday,November,2022,48,896.40,321,238.60,68,574.90,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-01,Thursday,December,2022,48,775.50,276,186.40,56,497.20,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-02,Friday,December,2022,48,847.10,322,271.20,78,412.20,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-03,Saturday,December,2022,48,1580.30,547,472.00,134,1386.00,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-04,Sunday,December,2022,48,1312.50,439,322.20,91,424.50,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-05,Monday,December,2022,49,695.30,232,194.10,55,415.10,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-06,Tuesday,December,2022,49,594.30,210,202.60,59,341.00,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-07,Wednesday,December,2022,49,755.00,276,233.20,65,399.20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-08,Thursday,December,2022,49,972.90,395,300.30,87,597.50,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-09,Friday,December,2022,49,989.50,337,348.40,101,424.50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-10,Saturday,December,2022,49,1675.70,576,429.40,120,1254.00,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-11,Sunday,December,2022,49,1570.70,556,427.20,122,512.00,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-12,Monday,December,2022,50,914.30,382,255.40,73,473.25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-13,Tuesday,December,2022,50,713.00,245,183.40,53,445.20,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-14,Wednesday,December,2022,50,666.10,253,183.80,52,669.10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-15,Thursday,December,2022,50,655.00,220,231.90,70,981.50,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-16,Friday,December,2022,50,1003.40,314,369.90,105,891.00,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
