date,day_of_week,month,year,week_of_year,Getränke_sales,Getränke_count,Speisen_sales,Speisen_count,Sonstiges_sales,Sonstiges_count,Milchmischgetränke_sales,Milchmischgetränke_count,Hafer_sales,Hafer_count,Röstkaffee_sales,Röstkaffee_count,Kaffee_sales,Kaffee_count,Non Kaffee_sales,Non Kaffee_count,Equipment__sales,Equipment__count,Summer_sales,Summer_count,Decaf_sales,Decaf_count,precipitation,temperature_mean,temperature_max,temperature_min,sunshine_duration,cloud_cover,wind_speed,humidity,pressure,snow_depth
2022-04-08,Friday,April,2022,14,556.9,202,208.6,64,438.2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331.0,66.0,120.0,1.0,5.0,8.0,42.0,80.0,10002.0,0.0
2022-04-09,Saturday,April,2022,14,1334.6,538,541.4,162,833.5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,38.0,86.0,3.0,65.0,5.0,50.0,73.0,10107.0,0.0
2022-04-10,Sunday,April,2022,14,1263.5,509,377.0,113,102.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,38.0,84.0,-5.0,37.0,6.0,22.0,74.0,10218.0,0.0
2022-04-11,Monday,April,2022,15,1030.3,413,319.8,95,618.4,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,76.0,158.0,-11.0,117.0,6.0,20.0,63.0,10185.0,0.0
2022-04-12,Tuesday,April,2022,15,952.6,354,260.8,77,262.5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,120.0,214.0,18.0,80.0,7.0,17.0,60.0,10136.0,0.0
2022-04-13,Wednesday,April,2022,15,913.5,346,271.6,77,388.5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,152.0,233.0,58.0,116.0,6.0,22.0,58.0,10145.0,0.0
2022-04-14,Thursday,April,2022,15,972.6,368,296.8,91,750.2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,145.0,205.0,68.0,97.0,5.0,26.0,67.0,10186.0,0.0
2022-04-15,Friday,April,2022,15,1129.0,434,473.2,136,421.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,140.0,192.0,82.0,119.0,6.0,28.0,61.0,10234.0,0.0
2022-04-16,Saturday,April,2022,15,1529.1,597,517.8,156,865.3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,88.0,138.0,30.0,58.0,4.0,40.0,60.0,10283.0,0.0
2022-04-17,Sunday,April,2022,15,859.8,329,284.0,90,366.5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,81.0,150.0,11.0,133.0,1.0,35.0,48.0,10269.0,0.0
2022-04-18,Monday,April,2022,16,1207.1,468,338.0,107,302.5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,90.0,160.0,-2.0,133.0,2.0,19.0,50.0,10186.0,0.0
2022-04-19,Tuesday,April,2022,16,987.9,385,231.2,73,529.4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,100.0,169.0,13.0,125.0,3.0,25.0,51.0,10130.0,0.0
2022-04-20,Wednesday,April,2022,16,1232.8,461,310.0,94,374.5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,87.0,146.0,23.0,135.0,2.0,35.0,50.0,10134.0,0.0
2022-04-21,Thursday,April,2022,16,1165.6,446,264.6,85,418.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,97.0,170.0,33.0,85.0,3.0,34.0,59.0,10094.0,0.0
2022-04-22,Friday,April,2022,16,1384.1,532,346.5,105,401.7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,113.0,182.0,45.0,121.0,3.0,34.0,63.0,10027.0,0.0
2022-04-23,Saturday,April,2022,16,1559.9,607,489.0,143,673.2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.0,103.0,144.0,50.0,4.0,5.0,42.0,73.0,10022.0,0.0
2022-04-24,Sunday,April,2022,16,760.8,302,268.9,77,247.5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.0,86.0,102.0,67.0,0.0,8.0,29.0,88.0,10006.0,0.0
2022-04-25,Monday,April,2022,17,837.9,292,244.86,77,283.9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.0,100.0,139.0,56.0,42.0,7.0,20.0,81.0,10094.0,0.0
2022-04-26,Tuesday,April,2022,17,761.0,292,218.2,66,156.2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0,93.0,126.0,67.0,35.0,7.0,24.0,80.0,10148.0,0.0
2022-04-27,Wednesday,April,2022,17,769.24,317,224.86,64,243.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,98.0,145.0,54.0,55.0,5.0,23.0,75.0,10226.0,0.0
2022-04-28,Thursday,April,2022,17,1178.8,436,353.6,101,456.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,116.0,181.0,28.0,138.0,1.0,22.0,61.0,10265.0,0.0
2022-04-29,Friday,April,2022,17,1088.3,437,366.2,105,412.5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,121.0,185.0,39.0,86.0,6.0,21.0,58.0,10257.0,0.0
2022-04-30,Saturday,April,2022,17,1313.1,496,437.0,123,1082.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,100.0,125.0,83.0,26.0,8.0,35.0,80.0,10225.0,0.0
2022-05-01,Sunday,May,2022,17,1356.6,550,382.9,110,174.5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,109.0,157.0,60.0,52.0,6.0,17.0,73.0,10210.0,
2022-05-02,Monday,May,2022,18,917.5,346,283.7,82,234.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,125.0,186.0,50.0,113.0,4.0,18.0,68.0,10166.0,
2022-05-03,Tuesday,May,2022,18,751.4,332,221.5,68,326.8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.0,122.0,206.0,58.0,102.0,4.0,18.0,75.0,10146.0,
2022-05-04,Wednesday,May,2022,18,852.0,312,322.1,92,358.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,129.0,186.0,78.0,41.0,6.0,17.0,75.0,10163.0,
2022-05-05,Thursday,May,2022,18,887.16,337,302.3,92,319.94,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,121.0,156.0,86.0,25.0,7.0,21.0,82.0,10200.0,
2022-05-06,Friday,May,2022,18,1134.1,395,336.2,100,320.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,129.0,170.0,75.0,19.0,7.0,24.0,72.0,10224.0,
2022-05-07,Saturday,May,2022,18,1934.6,750,548.2,159,833.5,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,133.0,202.0,48.0,123.0,4.0,18.0,66.0,10222.0,
2022-05-08,Sunday,May,2022,18,1463.1,543,453.8,136,291.5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,137.0,197.0,63.0,79.0,6.0,23.0,71.0,10225.0,
2022-05-09,Monday,May,2022,19,833.0,327,181.6,56,278.2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,162.0,225.0,82.0,132.0,2.0,18.0,66.0,10235.0,
2022-05-10,Tuesday,May,2022,19,898.7,347,268.4,79,310.75,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,180.0,249.0,89.0,104.0,6.0,15.0,62.0,10204.0,
2022-05-11,Wednesday,May,2022,19,834.9,300,213.0,63,441.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,210.0,275.0,125.0,133.0,3.0,33.0,48.0,10153.0,
2022-05-12,Thursday,May,2022,19,921.8,355,280.2,87,270.2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.0,188.0,247.0,129.0,69.0,6.0,29.0,63.0,10173.0,
2022-05-13,Friday,May,2022,19,1106.55,377,328.25,100,438.3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,167.0,214.0,97.0,58.0,5.0,26.0,68.0,10200.0,
2022-05-14,Saturday,May,2022,19,1432.9,485,436.6,125,383.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,158.0,226.0,68.0,145.0,4.0,15.0,60.0,10210.0,
2022-05-15,Sunday,May,2022,19,1072.9,399,353.3,106,161.5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,178.0,252.0,84.0,142.0,5.0,19.0,57.0,10177.0,
2022-05-16,Monday,May,2022,20,734.5,283,225.9,69,311.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,175.0,239.0,125.0,50.0,6.0,28.0,68.0,10180.0,
2022-05-17,Tuesday,May,2022,20,896.8,330,218.8,66,226.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,181.0,245.0,104.0,144.0,5.0,14.0,64.0,10210.0,
2022-05-18,Wednesday,May,2022,20,775.0,273,188.5,56,547.1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,200.0,265.0,107.0,145.0,3.0,25.0,59.0,10214.0,
2022-05-19,Thursday,May,2022,20,862.4,305,267.6,81,190.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,218.0,303.0,113.0,122.0,6.0,23.0,57.0,10198.0,
2022-05-20,Friday,May,2022,20,969.6,332,269.83,82,402.52,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,232.0,316.0,149.0,109.0,5.0,32.0,58.0,10183.0,
2022-05-21,Saturday,May,2022,20,1526.8,546,471.0,136,740.9,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.0,225.0,98.0,134.0,4.0,37.0,57.0,10212.0,
2022-05-22,Sunday,May,2022,20,1295.8,479,390.8,119,240.5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,169.0,250.0,79.0,112.0,5.0,14.0,61.0,10153.0,
2022-05-23,Monday,May,2022,21,781.8,260,234.9,69,373.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,170.0,227.0,119.0,26.0,8.0,21.0,76.0,10063.0,
2022-05-24,Tuesday,May,2022,21,1073.2,396,297.5,88,378.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,162.0,199.0,114.0,39.0,5.0,30.0,66.0,10076.0,
2022-05-25,Wednesday,May,2022,21,1077.7,391,288.5,86,531.0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,158.0,210.0,106.0,84.0,4.0,19.0,58.0,10162.0,
2022-05-26,Thursday,May,2022,21,1395.95,503,442.8,127,670.65,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,151.0,196.0,90.0,72.0,4.0,32.0,64.0,10229.0,
2022-05-27,Friday,May,2022,21,1506.3,524,445.2,135,592.5,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,148.0,196.0,99.0,46.0,6.0,44.0,69.0,10219.0,
2022-05-28,Saturday,May,2022,21,1794.78,718,537.42,161,728.8,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,129.0,174.0,92.0,120.0,7.0,32.0,58.0,10198.0,
2022-05-29,Sunday,May,2022,21,1650.08,676,572.12,187,365.4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,102.0,133.0,44.0,62.0,6.0,24.0,70.0,10133.0,
2022-05-30,Monday,May,2022,22,878.94,359,320.16,100,208.8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,114.0,178.0,28.0,145.0,2.0,16.0,58.0,10119.0,
2022-05-31,Tuesday,May,2022,22,942.98,350,270.22,78,315.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,148.0,216.0,55.0,82.0,4.0,20.0,57.0,10121.0,
2022-06-01,Wednesday,June,2022,22,819.4,293,227.0,69,266.9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,170.0,230.0,91.0,113.0,1.0,29.0,55.0,10144.0,
2022-06-02,Thursday,June,2022,22,1006.7,351,355.6,107,471.6,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,173.0,226.0,121.0,106.0,,22.0,53.0,10182.0,
2022-06-03,Friday,June,2022,22,1027.4,362,286.6,86,779.2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,195.0,266.0,116.0,66.0,,13.0,68.0,10155.0,
2022-06-04,Saturday,June,2022,22,1358.65,491,478.25,141,541.5,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.0,187.0,240.0,130.0,80.0,,17.0,80.0,10171.0,
2022-06-05,Sunday,June,2022,22,1203.1,424,432.3,138,147.5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.0,180.0,219.0,136.0,30.0,,30.0,83.0,10155.0,
2022-06-06,Monday,June,2022,23,1607.7,568,443.4,136,274.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,181.0,234.0,123.0,70.0,,28.0,68.0,10171.0,
2022-06-07,Tuesday,June,2022,23,1005.3,369,356.9,104,151.5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.0,168.0,223.0,136.0,37.0,,16.0,73.0,10157.0,
2022-06-08,Wednesday,June,2022,23,870.8,348,260.0,81,430.4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,162.0,227.0,115.0,59.0,,20.0,72.0,10112.0,
2022-06-09,Thursday,June,2022,23,947.2,346,326.1,99,494.9,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,153.0,201.0,100.0,69.0,,43.0,68.0,10146.0,
2022-06-10,Friday,June,2022,23,1106.2,450,334.17,99,393.43,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,167.0,231.0,82.0,148.0,,12.0,64.0,10229.0,
2022-06-11,Saturday,June,2022,23,1158.7,406,346.6,102,500.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,193.0,267.0,97.0,147.0,,14.0,60.0,10225.0,
2022-06-12,Sunday,June,2022,23,1090.7,409,323.0,95,163.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0,213.0,283.0,120.0,131.0,,18.0,62.0,10202.0,
2022-06-13,Monday,June,2022,24,796.0,288,255.6,77,197.5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,182.0,223.0,132.0,132.0,,34.0,59.0,10201.0,
2022-06-14,Tuesday,June,2022,24,994.8,357,260.0,82,234.2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,179.0,245.0,95.0,144.0,,16.0,59.0,10205.0,
2022-06-15,Wednesday,June,2022,24,847.7,287,214.2,64,557.5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,214.0,296.0,106.0,154.0,,14.0,51.0,10161.0,
2022-06-16,Thursday,June,2022,24,1110.25,387,376.45,109,347.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,216.0,276.0,133.0,130.0,,32.0,51.0,10175.0,
2022-06-17,Friday,June,2022,24,1142.6,409,335.4,97,591.5,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,209.0,277.0,124.0,151.0,,13.0,49.0,10230.0,
2022-06-18,Saturday,June,2022,24,1163.18,390,349.82,100,463.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,240.0,329.0,138.0,142.0,,14.0,53.0,10187.0,
2022-06-19,Sunday,June,2022,24,779.0,255,286.6,90,82.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,275.0,353.0,175.0,143.0,,28.0,44.0,10084.0,
2022-06-20,Monday,June,2022,25,758.9,281,240.8,71,542.5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,210.0,275.0,144.0,61.0,,33.0,68.0,10108.0,
2022-06-21,Tuesday,June,2022,25,805.1,278,221.6,67,200.5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,200.0,269.0,127.0,109.0,,23.0,61.0,10129.0,
2022-06-22,Wednesday,June,2022,25,811.4,275,292.4,88,362.7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,201.0,226.0,172.0,2.0,,14.0,82.0,10107.0,
2022-06-23,Thursday,June,2022,25,916.9,332,290.2,87,278.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0,227.0,295.0,151.0,138.0,,20.0,67.0,10108.0,
2022-06-24,Friday,June,2022,25,1031.1,385,409.8,127,490.3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.0,185.0,254.0,145.0,65.0,,23.0,80.0,10098.0,
2022-06-25,Saturday,June,2022,25,1750.6,642,503.2,154,451.5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,199.0,259.0,131.0,145.0,,16.0,66.0,10131.0,
2022-06-26,Sunday,June,2022,25,1451.4,479,444.5,137,307.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,223.0,278.0,162.0,126.0,,24.0,62.0,10130.0,
2022-06-27,Monday,June,2022,26,1038.4,368,306.8,91,285.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0,183.0,210.0,158.0,18.0,,29.0,83.0,10158.0,
2022-06-28,Tuesday,June,2022,26,1006.65,349,368.05,109,382.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,189.0,232.0,142.0,40.0,,24.0,74.0,10194.0,
2022-06-29,Wednesday,June,2022,26,954.3,356,338.6,104,267.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,208.0,270.0,139.0,92.0,,13.0,71.0,10134.0,
2022-06-30,Thursday,June,2022,26,951.7,312,331.32,98,320.4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.0,213.0,297.0,142.0,105.0,,17.0,73.0,10109.0,
2022-07-01,Friday,July,2022,26,1046.9,467,307.6,93,309.9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,147.0,195.0,122.0,38.0,,20.0,81.0,10196.0,
2022-07-02,Saturday,July,2022,26,1584.3,616,434.6,131,600.0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,186.0,250.0,107.0,157.0,,21.0,66.0,10215.0,
2022-07-03,Sunday,July,2022,26,1146.0,400,342.0,106,162.05,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,223.0,299.0,132.0,154.0,,19.0,56.0,10175.0,
2022-07-04,Monday,July,2022,27,941.1,323,295.8,89,257.3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,211.0,254.0,160.0,67.0,,23.0,56.0,10181.0,
2022-07-05,Tuesday,July,2022,27,1097.0,383,346.0,104,331.5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,204.0,263.0,130.0,147.0,,21.0,52.0,10196.0,
2022-07-06,Wednesday,July,2022,27,1108.2,396,347.5,104,430.5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,184.0,230.0,127.0,125.0,,33.0,54.0,10223.0,
2022-07-07,Thursday,July,2022,27,1154.88,433,370.22,109,293.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,169.0,211.0,123.0,27.0,,43.0,63.0,10227.0,
2022-07-08,Friday,July,2022,27,1231.4,429,477.6,143,447.5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,168.0,218.0,123.0,138.0,,30.0,54.0,10283.0,
2022-07-09,Saturday,July,2022,27,1719.7,683,520.6,159,562.0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,183.0,251.0,95.0,105.0,,20.0,60.0,10260.0,
2022-07-10,Sunday,July,2022,27,1444.9,507,517.1,166,259.4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,168.0,202.0,121.0,94.0,,37.0,61.0,10233.0,
2022-07-11,Monday,July,2022,28,919.1,344,306.2,89,359.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,179.0,236.0,128.0,66.0,,16.0,65.0,10227.0,
2022-07-12,Tuesday,July,2022,28,910.1,338,307.8,89,339.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,194.0,259.0,120.0,144.0,,16.0,61.0,10236.0,
2022-07-13,Wednesday,July,2022,28,853.2,314,263.2,82,318.4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,218.0,301.0,123.0,84.0,,13.0,52.0,10219.0,
2022-07-14,Thursday,July,2022,28,981.6,358,286.9,91,371.7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,242.0,336.0,146.0,112.0,,35.0,48.0,10164.0,
2022-07-15,Friday,July,2022,28,943.47,346,300.23,86,369.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,200.0,255.0,135.0,147.0,,28.0,46.0,10192.0,
2022-07-16,Saturday,July,2022,28,1736.8,687,461.4,131,723.8,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,193.0,255.0,105.0,151.0,,24.0,47.0,10215.0,
2022-07-17,Sunday,July,2022,28,1542.8,558,452.6,133,304.2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,209.0,280.0,111.0,151.0,,17.0,45.0,10241.0,
2022-07-18,Monday,July,2022,29,701.2,239,208.6,64,471.1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,230.0,317.0,124.0,150.0,,12.0,43.0,10224.0,
2022-07-19,Tuesday,July,2022,29,754.9,263,221.7,67,149.5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,255.0,348.0,141.0,150.0,,24.0,40.0,10178.0,
2022-07-20,Wednesday,July,2022,29,829.92,292,293.08,86,324.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.0,246.0,351.0,160.0,96.0,,25.0,57.0,10154.0,
2022-07-21,Thursday,July,2022,29,1071.7,339,314.8,95,516.3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,224.0,277.0,174.0,101.0,,20.0,63.0,10195.0,
2022-07-22,Friday,July,2022,29,1022.7,343,343.3,98,585.5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,238.0,313.0,152.0,138.0,,17.0,58.0,10171.0,
2022-07-23,Saturday,July,2022,29,1618.3,566,517.7,146,666.3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,240.0,285.0,192.0,72.0,,25.0,55.0,10165.0,
2022-07-24,Sunday,July,2022,29,1320.8,419,432.6,125,378.5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,241.0,310.0,162.0,142.0,,12.0,58.0,10174.0,
2022-07-25,Monday,July,2022,30,2112.3,723,649.4,197,819.4,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,262.0,357.0,168.0,117.0,,33.0,51.0,10108.0,
2022-07-27,Wednesday,July,2022,30,1276.2,466,387.8,112,461.9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,202.0,247.0,147.0,66.0,,28.0,54.0,10155.0,
2022-07-28,Thursday,July,2022,30,1092.0,394,397.9,119,507.0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,219.0,289.0,150.0,122.0,,30.0,54.0,10137.0,
2022-07-29,Friday,July,2022,30,1392.2,501,460.9,131,371.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,201.0,268.0,162.0,61.0,,15.0,75.0,10146.0,
2022-07-30,Saturday,July,2022,30,1751.9,629,535.0,157,642.5,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,214.0,275.0,143.0,99.0,,32.0,53.0,10170.0,
2022-07-31,Sunday,July,2022,30,1485.2,519,462.8,139,353.5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,224.0,303.0,133.0,70.0,,20.0,54.0,10171.0,
2022-08-01,Monday,August,2022,31,1142.5,506,337.7,100,247.3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.0,216.0,272.0,164.0,66.0,,29.0,63.0,10164.0,
2022-08-02,Tuesday,August,2022,31,1118.2,390,389.2,115,287.5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,217.0,277.0,151.0,126.0,,12.0,68.0,10175.0,
2022-08-03,Wednesday,August,2022,31,911.1,314,262.0,82,264.5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,243.0,317.0,155.0,145.0,,12.0,59.0,10151.0,
2022-08-04,Thursday,August,2022,31,809.8,345,208.8,59,407.5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,268.0,354.0,172.0,138.0,,13.0,51.0,10125.0,
2022-08-05,Friday,August,2022,31,1111.6,387,385.9,112,557.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,249.0,317.0,191.0,111.0,,39.0,55.0,10142.0,
2022-08-06,Saturday,August,2022,31,1706.7,655,581.0,166,739.0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,197.0,240.0,147.0,82.0,,31.0,52.0,10225.0,
2022-08-07,Sunday,August,2022,31,1315.5,468,432.6,132,300.5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,201.0,265.0,121.0,143.0,,27.0,45.0,10206.0,
2022-08-08,Monday,August,2022,32,1015.8,360,346.7,101,294.4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,208.0,286.0,115.0,142.0,,19.0,46.0,10207.0,
2022-08-09,Tuesday,August,2022,32,1138.0,375,351.7,102,420.8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,216.0,293.0,120.0,142.0,,27.0,45.0,10223.0,
2022-08-10,Wednesday,August,2022,32,1078.5,414,372.5,112,313.4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,217.0,285.0,148.0,142.0,,32.0,43.0,10219.0,
2022-08-11,Thursday,August,2022,32,1994.7,685,565.5,167,593.65,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,218.0,291.0,123.0,138.0,,25.0,42.0,10193.0,
2022-08-13,Saturday,August,2022,32,1694.57,573,556.83,159,557.5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,210.0,284.0,116.0,132.0,,21.0,47.0,10148.0,
2022-08-14,Sunday,August,2022,32,1298.6,422,382.2,113,275.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,229.0,311.0,124.0,119.0,,19.0,43.0,10088.0,
2022-08-15,Monday,August,2022,33,1059.8,348,292.7,85,305.5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,213.0,275.0,160.0,74.0,,26.0,58.0,10064.0,
2022-08-16,Tuesday,August,2022,33,958.5,308,315.2,91,304.2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,213.0,285.0,134.0,98.0,,15.0,60.0,10095.0,
